"geocode.value","lon","lat","geoAddress"
"El Centro, CA, United States",-115.5630514,32.792,"el centro, ca, usa"
"Point Loma, CA, United States",-117.2466838,32.70003,"point loma, san diego, ca, usa"
"Rancho Cordova, CA, United States",-121.302728,38.5890723,"rancho cordova, ca, usa"
"Indio, CA, United States",-116.2155619,33.7205771,"indio, ca, usa"
"Lakeport, CA, United States",-122.9158293,39.0429506,"lakeport, ca 95453, usa"
"Running Springs, CA, United States",-117.1092049,34.2077859,"running springs, ca, usa"
"Oxnard, CA, United States",-119.1770516,34.1975048,"oxnard, ca, usa"
"Balboa, CA, United States",-117.924131,33.607795,"balboa peninsula, newport beach, ca, usa"
"Pacific Beach, CA, United States",-117.2355851,32.8024577,"pacific beach, san diego, ca, usa"
"Hemet, CA, United States",-116.9719684,33.7475203,"hemet, ca, usa"
"Morro Bay, CA, United States",-120.8499924,35.3659445,"morro bay, ca, usa"
"Upland, CA, United States",-117.6483876,34.09751,"upland, ca, usa"
"Miracle Mile, CA, United States",-118.3491169,34.059534,"miracle mile, los angeles, ca, usa"
"Red Bluff, CA, United States",-122.2358302,40.1784886,"red bluff, ca 96080, usa"
"Tarzana, CA, United States",-118.5447573,34.1722605,"tarzana, los angeles, ca, usa"
"Ukiah, CA, United States",-123.2077831,39.1501709,"ukiah, ca 95482, usa"
"Sunset Beach, CA, United States",-118.0735739,33.7207336,"sunset beach, huntington beach, ca 92649, usa"
"El Segundo, CA, United States",-118.4164652,33.9191799,"el segundo, ca 90245, usa"
"Oroville, CA, United States",-121.556359,39.5137752,"oroville, ca, usa"
"Mission Viejo, CA, United States",-117.6581562,33.5968913,"mission viejo, ca, usa"
"San Clemente, CA, United States",-117.6126004,33.4273521,"san clemente, ca, usa"
"West Covina, CA, United States",-117.9389526,34.0686208,"west covina, ca, usa"
"Decanso, CA, United States",-116.6140437,32.8584782,"descanso, ca, usa"
"Descanso, CA, United States",-116.6140437,32.8584782,"descanso, ca, usa"
"Paramount, CA, United States",-118.1597911,33.8894598,"paramount, ca, usa"
"Truckee, CA, United States",-120.1832533,39.327962,"truckee, ca 96161, usa"
"Caliente, CA, United States",-118.6286669,35.2912425,"caliente, havilah, ca, usa"
"Ontario, CA, United States",-117.6508876,34.0633443,"ontario, ca, usa"
"Los Gatos, CA, United States",-121.9623751,37.2358078,"los gatos, ca, usa"
"Eagle Rock, CA, United States",-118.2140017,34.1391256,"eagle rock, los angeles, ca, usa"
"Yreka, CA, United States",-122.6344708,41.7354186,"yreka, ca 96097, usa"
"Lancaster, CA, United States",-118.1481016,34.703947,"lancaster, ca, usa"
"Prairie Du Chien, WI, United States",-91.1412404,43.0516505,"prairie du chien, wi 53821, usa"
"Claremont, CA, United States",-117.7197785,34.0966764,"claremont, ca, usa"
"Grover City, CA, United States",-120.6212821,35.1216424,"grover beach, ca, usa"
"Fairfax, CA, United States",-122.5888686,37.9871454,"fairfax, ca 94930, usa"
"Hollywood & North Hollywood, CA, United States",-118.3266146,34.0907315,"hollywood, los angeles, ca, usa"
"San Gabrael, CA, United States",-118.1058333,34.0961111,"san gabriel, ca, usa"
"Van Nuys - Sherman Oaks, CA, United States",-118.4487244,34.1658368,"van nuys, los angeles, ca, usa"
"Rendondo Beach, CA, United States",-118.3884078,33.8491816,"redondo beach, ca, usa"
"Marin County, CA, United States",-122.7633036,38.083403,"marin county, ca, usa"
"Petaluma, CA, United States",-122.6366524,38.232417,"petaluma, ca, usa"
"Portola Valley, CA, United States",-122.2352443,37.3841066,"portola valley, ca, usa"
"Redlands, CA, United States",-117.1825381,34.0555693,"redlands, ca, usa"
"Sonoma, CA, United States",-122.4580356,38.291859,"sonoma, ca 95476, usa"
"Torrance, CA, United States",-118.3406288,33.8358492,"torrance, ca, usa"
"Cocoa, FL, United States",-80.7419984,28.3861159,"cocoa, fl, usa"
"Lithia, FL, United States",-82.1454233,27.8503334,"lithia, fl, usa"
", HI, United States",-155.6658568,19.8986819,"hawaii, usa"
"Ellensburg, WA, United States",-120.5478474,46.9965144,"ellensburg, wa, usa"
"De Kalb, IL, United States",-88.7499128,41.9295355,"dekalb, il, usa"
"Melrose Park, IL, United States",-87.8567276,41.9005865,"melrose park, il, usa"
"Urbaba, IL, United States",-88.2072697,40.1105875,"urbana, il, usa"
"West Lafayette, IN, United States",-86.9080655,40.4258686,"west lafayette, in, usa"
"Ellsworth, ME, United States",-68.4194641,44.5434095,"ellsworth, me 04605, usa"
"Bowie, MD, United States",-76.7791365,39.0067768,"bowie, md, usa"
"Simpson, MD, United States",-76.6412712,39.0457549,"maryland, usa"
"Largo, MD, United States",-76.8317325,38.8779723,"largo, md 20774, usa"
"South Amherst, MA, United States",-72.5050871,42.3403684,"south amherst, amherst, ma 01002, usa"
"Dorchester, MA, United States",-71.0648529,42.2994848,"dorchester, boston, ma, usa"
"Haverhill, MA, United States",-71.0772796,42.7762015,"haverhill, ma, usa"
"North Dartmouth, MA, United States",-70.9694555,41.640396,"north dartmouth, dartmouth, ma 02747, usa"
"Waltham, MA, United States",-71.2356113,42.3764852,"waltham, ma, usa"
"Worcester, MA, United States",-71.8022934,42.2625932,"worcester, ma, usa"
"Cape Cod Area, MA, United States",-70.2962408,41.6687897,"cape cod, massachusetts, usa"
"Battle Creek, MI, United States",-85.1797142,42.3211522,"battle creek, mi, usa"
"East Lansing, MI, United States",-84.4838654,42.7369792,"east lansing, mi, usa"
"Mt. Pleasant, MI, United States",-84.7675139,43.5978075,"mt pleasant, mi 48858, usa"
"Mississippi, MS, United States",-89.3985283,32.3546679,"mississippi, usa"
"Las Vegas, NE, United States",-115.1391009,36.171563,"las vegas, nv, usa"
"Reno, NE, United States",-119.8142691,39.529919,"reno, nv, usa"
"Fanwood, NJ, United States",-74.383484,40.6409358,"fanwood, nj 07023, usa"
"Mahwah, NJ, United States",-74.1435843,41.0886216,"mahwah, nj 07430, usa"
"Washington, NJ, United States",-74.9793378,40.7584326,"washington, nj 07882, usa"
"San Juan Pueblo, NM, United States",-106.0705788,36.0528006,"ohkay owingeh, nm, usa"
"Annandale-On-Hudson, NY, United States",-73.9095279,42.0218762,"annandale-on-hudson, ny, usa"
"Binghampton, NY, United States",-75.9179738,42.0986867,"binghamton, ny, usa"
"Chittango, NY, United States",-75.86658,43.0450671,"chittenango, ny 13037, usa"
"Congers, NY, United States",-73.9454159,41.150651,"congers, ny, usa"
"Farmingville, NY, United States",-73.029552,40.8312096,"farmingville, ny, usa"
"Geneseo, NY, United States",-77.816947,42.795896,"geneseo, ny 14454, usa"
"The Bronx, NY, United States",-73.8648268,40.8447819,"bronx, ny, usa"
"Saratoga Springs, NY, United States",-73.7845651,43.0831301,"saratoga springs, ny, usa"
"Whitestone, NY, United States",-73.8095574,40.7920449,"whitestone, queens, ny, usa"
"Bowling Green, OH, United States",-83.6513229,41.3747744,"bowling green, oh, usa"
"Ada, OK, United States",-96.6783449,34.774531,"ada, ok, usa"
"Duncansville, OR, United States",-78.433903,40.4234058,"duncansville, pa 16635, usa"
"Cresson, OR, United States",-78.5916837,40.4597938,"cresson, pa 16630, usa"
"New Hope, OR, United States",-123.36667,42.3625,"new hope, or 97527, usa"
"Nazareth, OR, United States",-75.3096237,40.740375,"nazareth, pa 18064, usa"
"Erie, OR, United States",-80.085059,42.1292241,"erie, pa, usa"
"March's Hook, OR, United States",-95.712891,37.09024,"united states"
"Storrs, CT, United States",-72.2495231,41.8084314,"storrs, mansfield, ct, usa"
"Dothan, AL, United States",-85.3904888,31.2232313,"dothan, al, usa"
"Vail, AZ, United States",-110.7009206,32.0005283,"vail, az 85641, usa"
"Fayatteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa"
"Fort Smith, AR, United States",-94.4209646,35.3843722,"fort smith, ar, usa"
"Corte Madera, CA, United States",-122.5274755,37.9254806,"corte madera, ca, usa"
"Concord, CA, United States",-122.0310733,37.9779776,"concord, ca, usa"
"Boonville, CA, United States",-123.3671551,39.0089749,"boonville, ca, usa"
"Emeryville, CA, United States",-122.2892278,37.8395028,"emeryville, ca, usa"
"Fontana, CA, United States",-117.435048,34.0922335,"fontana, ca, usa"
"Glen Ellen, CA, United States",-122.5241487,38.3640795,"glen ellen, ca 95442, usa"
"Manhattan Beach, CA, United States",-118.4109089,33.8847361,"manhattan beach, ca 90266, usa"
"Midway City, CA, United States",-117.9863236,33.7446861,"midway city, ca, usa"
"Orange, CA, United States",-117.855281,33.7879085,"orange, ca, usa"
"Rubidoux, CA, United States",-117.41762,33.9971988,"rubidoux, riverside, ca, usa"
"San Bernadino, CA, United States",-117.2897652,34.1083449,"san bernardino, ca, usa"
"Manchester, CT, United States",-72.5215009,41.7759301,"manchester, ct, usa"
"Norwalk, CT, United States",-73.4081575,41.117744,"norwalk, ct, usa"
"Gainsville, FL, United States",-82.324998,29.6519563,"gainesville, fl, usa"
"St. Petersburgh, FL, United States",-82.6384451,27.7671271,"st. petersburg, fl, usa"
"Lexington, KT, United States",-84.5037164,38.0405837,"lexington, ky, usa"
"Louisville, KT, United States",-85.7584557,38.2526647,"louisville, ky, usa"
"Brockton, MA, United States",-71.0183787,42.0834335,"brockton, ma, usa"
"North Quincy, MA, United States",-71.0245188,42.2811843,"north quincy, quincy, ma, usa"
"Tynesboro, MA, United States",-71.4244224,42.6766696,"tyngsborough, ma, usa"
"Vineyard Haven, MA, United States",-70.6036395,41.4542786,"vineyard haven, tisbury, ma 02568, usa"
"Wakefield, MA, United States",-71.0750488,42.5018307,"wakefield, ma 01880, usa"
"Highland Park, MI, United States",-83.096868,42.4055925,"highland park, mi 48203, usa"
"Western Michigan University, MI, United States",-85.6152186,42.2831778,"western michigan university/krph, kalamazoo, mi, usa"
"Elmwood Park, NJ, United States",-74.118476,40.9039878,"elmwood park, nj, usa"
"Garwood, NJ, United States",-74.3229264,40.6517691,"garwood, nj, usa"
"Glassboro, NJ, United States",-75.1118422,39.7028923,"glassboro, nj, usa"
"Plainfield, NJ, United States",-74.4073736,40.6337136,"plainfield, nj, usa"
"Sayreville, NJ, United States",-74.360846,40.4594021,"sayreville, nj, usa"
"Gallup, NM, United States",-108.7425843,35.5280783,"gallup, nm, usa"
"Chittenango, NY, United States",-75.86658,43.0450671,"chittenango, ny 13037, usa"
"Latham, NY, United States",-73.760537,42.7477661,"latham, ny 12110, usa"
"Bridgehampton, NY, United States",-72.3009158,40.9378777,"bridgehampton, ny 11932, usa"
"Lake Ronkonoma, NY, United States",-73.1053707,40.8320984,"lake ronkonkoma, ny, usa"
"Flushing, NY, United States",-73.8306716,40.7647238,"flushing, queens, ny, usa"
"Jackson Heights, NY, United States",-73.8830701,40.7556818,"jackson heights, queens, ny, usa"
"Genesee Valley, NY, United States",-77.8991829234861,42.6279748111775,"genesee river, new york, usa"
"Sylvan Beach, NY, United States",-75.730463,43.1964576,"sylvan beach, ny, usa"
"White-Plains, NY, United States",-73.7629097,41.0339862,"white plains, ny, usa"
"Pittsburgh, OH, United States",-84.4874508,39.987551,"pitsburg, oh, usa"
"Barberton, OH, United States",-81.6051221,41.012833,"barberton, oh 44203, usa"
"Manfield, OH, United States",-82.5154471,40.75839,"mansfield, oh, usa"
"North Smithfield, RI, United States",-71.5495071,41.9667652,"north smithfield, ri, usa"
"Waikiki Beach, HI, United States",-157.8291847,21.2793462,"waikiki, honolulu, hi 96815, usa"
"Fayetteville, AK, United States",-94.1605839,36.0626579,"fayetteville, ar, usa"
"Eureka Springs, AK, United States",-93.7392889,36.4006499,"eureka springs, ar, usa"
"Fort Smith, AK, United States",-94.4209646,35.3843722,"fort smith, ar, usa"
"Hot Springs, AK, United States",-93.0546003,34.5077615,"hot springs, ar, usa"
"Little Rock, AK, United States",-92.2880157,34.7444618,"little rock, ar, usa"
"Angels Camp, CA, United States",-120.5385299,38.0677832,"angels camp, ca 95222, usa"
"Benecia, CA, United States",-122.1585777,38.049365,"benicia, ca, usa"
"Guernewood Park, CA, United States",-123.011551,38.495083,"guernewood park, ca 95446, usa"
"West Hollywood, CA, United States",-118.3617443,34.0900091,"west hollywood, ca, usa"
"Santa Monica Beach, CA, United States",-118.5017237,34.0129033,"santa monica state beach, california, usa"
"Venice Beach, CA, United States",-118.4527302,33.994091,"venice, los angeles, ca, usa"
"Menlo Park, CA, United States",-122.1817252,37.4529598,"menlo park, ca, usa"
"Port Costa, CA, United States",-122.1833005,38.0463097,"port costa, ca, usa"
"Santa Anna, CA, United States",-117.867653,33.7454725,"santa ana, ca, usa"
"Sonoma County, CA, United States",-122.9888319,38.5779555,"sonoma county, ca, usa"
"miami, FL, United States",-80.1917902,25.7616798,"miami, fl, usa"
"Uxen Hill, MD, United States",-76.9241403,38.8728902,"hillside, coral hills, md 20743, usa"
"Old Town, ME, United States",-68.6453092,44.9342349,"old town, me, usa"
"Wyandotte, MI, United States",-83.1499239,42.2142064,"wyandotte, mi, usa"
"Saulte Ste. Marie, MI, United States",-84.3475876,46.4977115,"sault ste. marie, mi 49783, usa"
"Dover, NH, United States",-70.8736698,43.1978624,"dover, nh, usa"
"Littleton, NH, United States",-71.7701237,44.3061628,"littleton, nh 03561, usa"
"Willingboro, NJ, United States",-74.8916458,40.028848,"willingboro, nj, usa"
"Cherry Grove, NY, United States",-73.0899622,40.6597917,"cherry grove, fire island, ny, usa"
"The Pines, NY, United States",-73.9862569,40.6774293,"284 3rd ave, brooklyn, ny 11215, usa"
"Islip, NY, United States",-73.2105665,40.7297786,"islip, ny, usa"
"Genessee, NY, United States",-78.1564432,42.9837843,"genesee county, ny, usa"
"Suffern, NY, United States",-74.1495889,41.1148179,"suffern, ny 10901, usa"
"Westchester, NY, United States",-73.7948516,41.1220194,"westchester county, ny, usa"
"Wainscott, NY, United States",-72.2428587,40.9367664,"wainscott, ny, usa"
"Cleveland Heights, OH, United States",-81.556235,41.5200518,"cleveland heights, oh, usa"
"Elyria, OH, United States",-82.1076486,41.3683798,"elyria, oh 44035, usa"
"Ascutney Valley, VT, United States",-72.4062772,43.4012001,"ascutney, weathersfield, vt, usa"
"Menasha, WI, United States",-88.4464973,44.2022084,"menasha, wi, usa"
", WY, United States",-107.2902839,43.0759678,"wyoming, usa"
"Alexandria, VA, United States",-77.0469214,38.8048355,"alexandria, va, usa"
"Ascutney, VT, United States",-72.4062772,43.4012001,"ascutney, weathersfield, vt, usa"
"Bluefield, WV, United States",-81.2223195,37.2698395,"bluefield, wv 24701, usa"
"Brewer, ME, United States",-68.7614246,44.7967378,"brewer, me, usa"
"Brinnon, WA, United States",-122.8982142,47.679259,"brinnon, wa 98320, usa"
"Butler, PA, United States",-79.8953328,40.8611755,"butler, pa, usa"
"Butte, MT, United States",-112.5347776,46.0038232,"butte, mt, usa"
"Cape May, NJ, United States",-74.9060053,38.9351125,"cape may, nj 08204, usa"
"Carson City, NV, United States",-119.7674034,39.1637984,"carson city, nv, usa"
"Chester, OH, United States",-81.9226372,39.0875777,"chester, oh 45720, usa"
"Conroe, TX, United States",-95.4560512,30.3118769,"conroe, tx, usa"
"Dickenson, ND, United States",-102.7896242,46.8791756,"dickinson, nd 58601, usa"
"Dodson, LA, United States",-92.660428,32.0804373,"dodson, la 71422, usa"
"Donna, TX, United States",-98.05195,26.1703525,"donna, tx 78537, usa"
"East Middlebury, VT, United States",-73.1033356,43.9726787,"east middlebury, middlebury, vt 05753, usa"
"Eastport, MD, United States",-76.4813371,38.9703471,"eastport, annapolis, md 21403, usa"
"Emporia, KS, United States",-96.1816626,38.403903,"emporia, ks 66801, usa"
"Fayetteville, SC, United States",-78.8783774,35.0523673,"fayetteville, nc, usa"
"Fond Du Lac, WI, United States",-88.4470508,43.7730448,"fond du lac, wi, usa"
"Gatlinburg, TN, United States",-83.5101638,35.714259,"gatlinburg, tn 37738, usa"
"Geneva on the Lake, OH, United States",-80.9539831,41.8594971,"geneva-on-the-lake, oh 44041, usa"
"Glenbrook, CT, United States",-73.5262337,41.064819,"glenbrook, stamford, ct 06906, usa"
"Grand Haven, MI, United States",-86.2283864,43.0630734,"grand haven, mi, usa"
"Greenwood, SC, United States",-82.1617883,34.1954001,"greenwood, sc, usa"
"Harpers Ferry, WV, United States",-77.7388818,39.3253786,"harpers ferry, wv 25425, usa"
"Kalakapei Beach, Kauai, HI, United States",-159.3501759,21.9605229,"kalapaki beach, lihue, hi 96766, usa"
"Killeen, TX, United States",-97.7277959,31.1171194,"killeen, tx, usa"
"Kittery, ME, United States",-70.736137,43.0881256,"kittery, me, usa"
"Kokomo, IN, United States",-86.1336033,40.486427,"kokomo, in, usa"
"Lahaina, Maui, HI, United States",-156.6816195,20.882371,"lahaina, hi, usa"
"Lakeshore, OH, United States",-81.5267873,41.5931049,"euclid, oh, usa"
"Lancaster, OH, United States",-82.5993294,39.7136754,"lancaster, oh 43130, usa"
"Laredo, TX, United States",-99.5075519,27.5035613,"laredo, tx, usa"
"Leonard, ND, United States",-97.2456467,46.6519149,"leonard, nd 58052, usa"
"Lihue, Kauai, HI, United States",-159.3672769,21.9742235,"lihue, hi 96766, usa"
"Loraine, OH, United States",-82.1823746,41.452819,"lorain, oh, usa"
"Medford, MA, United States",-71.1061639,42.4184296,"medford, ma, usa"
"Middlebury, VT, United States",-73.16734,44.0153371,"middlebury, vt 05753, usa"
"Mishawaka, IN, United States",-86.1586156,41.6619927,"mishawaka, in, usa"
"Nawiliwili, Kauai, HI, United States",-159.3591416,21.9570974,"nawiliwili, lihue, hi 96766, usa"
"New Iberia, LA, United States",-91.8187285,30.0035365,"new iberia, la, usa"
"North Beach, MD, United States",-76.5310669,38.7073406,"north beach, md, usa"
"Paia, Maui, HI, United States",-156.3739778,20.9060569,"paia, hi 96779, usa"
"Paris, TN, United States",-88.3267107,36.3020023,"paris, tn 38242, usa"
"Pasaic, NJ, United States",-74.1284764,40.8567662,"passaic, nj, usa"
"Pascagoula, MS, United States",-88.5561272,30.3657552,"pascagoula, ms, usa"
"Pittsburgh, KS, United States",-94.70496,37.410884,"pittsburg, ks 66762, usa"
"Pownal, VT, United States",-73.2269461,42.792313,"pownal, vt, usa"
"Presque Isle, ME, United States",-68.0158615,46.681153,"presque isle, me, usa"
"Revere Beach, MA, United States",-70.9814627,42.4255431,"revere beach, revere, ma 02151, usa"
"Rock Springs, WY, United States",-109.2029043,41.5874644,"rock springs, wy 82901, usa"
"Roman, MT, United States",-114.1015013,47.5288233,"ronan, mt 59864, usa"
"Savannah Beach, GA, United States",-80.845666,32.0002152,"tybee island, ga 31328, usa"
"Shaker Heights, OH, United States",-81.5370671,41.4739419,"shaker heights, oh, usa"
"Shawano Lake, WI, United States",-88.5226886,44.8082689,"shawano lake, wisconsin, usa"
"Southboro, MA, United States",-71.5245087,42.3056501,"southborough, ma, usa"
"Springfield, VA, United States",-77.1872036,38.7892801,"springfield, va, usa"
"Stateline, NV, United States",-119.9399029,38.9624079,"stateline, nv, usa"
"Sunapee, NH, United States",-72.0878634,43.3875746,"sunapee, nh, usa"
"Sunbury, PA, United States",-76.7944104,40.862585,"sunbury, pa 17801, usa"
"Texarcana, AR, United States",-94.0361745,33.4304827,"texarkana, ar 71854, usa"
"Tysons Corner, VA, United States",-77.2310925,38.9187222,"tysons, va, usa"
"Valparaiso, IN, United States",-87.0611412,41.4730948,"valparaiso, in, usa"
"Vicksberg, MS, United States",-90.877882,32.3526456,"vicksburg, ms, usa"
"Waikiki Beach, Oahu, HI, United States",-157.8291847,21.2793462,"waikiki, honolulu, hi 96815, usa"
"Wailuku, Maui, HI, United States",-156.5048344,20.8869433,"wailuku, hi 96793, usa"
"White River Junction, VT, United States",-72.3192579,43.6489596,"white river junction, hartford, vt, usa"
"Wrightsville Beach, NC, United States",-77.7963709,34.2085036,"wrightsville beach, nc, usa"
"Zebulon, KY, United States",-82.4665383,37.5334335,"zebulon, ky 41557, usa"
"Christiansted, St. Croix, VI, United States",-64.7059208,17.7445481,"christiansted, st croix, usvi"
"Frederiksted, St. Croix, VI, United States",-64.8818053,17.7122979,"frederiksted, st croix, usvi"
"Charlotte Amalie, St. Thomas, VI, United States",-64.93106,18.3418571,"charlotte amalie, st thomas 00802, usvi"
"Berwyn, IL, United States",-87.7936685,41.8505874,"berwyn, il 60402, usa"
"Cicero, IL, United States",-87.7539448,41.8455877,"cicero, il, usa"
"Danville, IL, United States",-87.6300207,40.124481,"danville, il, usa"
"Dixmore, IL, United States",-87.6609098,41.6298973,"dixmoor, il, usa"
"Marion, IL, United States",-88.9331256,37.7306054,"marion, il, usa"
"Stickney, IL, United States",-87.7923613,41.8177521,"stickney, il, usa"
"Astoria, NY, United States",-73.9234619,40.7643574,"astoria, queens, ny, usa"
"Bay Shore, NY, United States",-73.2453946,40.7250986,"bay shore, ny, usa"
"Bellport, NY, United States",-72.9392727,40.7570429,"bellport, ny 11713, usa"
"Black River, NY, United States",-75.7943671,44.0125639,"black river, ny, usa"
"Bloomingdale, NY, United States",-74.0870965,44.4078279,"bloomingdale, ny 12913, usa"
"Blue Point, NY, United States",-73.0345539,40.7439872,"blue point, ny, usa"
"Boerum Hill, NY, United States",-73.9844722,40.6848689,"boerum hill, brooklyn, ny, usa"
"Bohemia, NY, United States",-73.1151117,40.7692649,"bohemia, ny 11716, usa"
"Center Moriches, NY, United States",-72.7898233,40.8003767,"center moriches, ny, usa"
"Copiague, NY, United States",-73.3998445,40.6814892,"copiague, ny, usa"
"Dunkirk, NY, United States",-79.3339324,42.4795019,"dunkirk, ny 14048, usa"
"East Village, NY, United States",-73.9815337,40.7264773,"east village, new york, ny, usa"
"Ghent, NY, United States",-73.6300729,42.320699,"ghent, ny, usa"
"Long Beach, NY, United States",-73.657908,40.5884373,"long beach, ny, usa"
"Mineola, NY, United States",-73.6411129,40.749214,"mineola, ny, usa"
"New City, NY, United States",-73.989306,41.1475954,"new city, ny, usa"
"Northport, NY, United States",-73.3431727,40.9009313,"northport, ny 11768, usa"
"Old Rosyln Village, NY, United States",-73.6509622,40.7998227,"roslyn, ny, usa"
"Patchoque, NY, United States",-73.019343,40.7659783,"patchogue, ny 11772, usa"
"Rockland Lake, NY, United States",-73.9370823,41.1384289,"rockland lake, congers, ny 10920, usa"
"St. James, NY, United States",-73.1526623,40.8754335,"st james, ny, usa"
"Stapleton, NY, United States",-74.0776414,40.6264929,"stapleton, staten island, ny 10304, usa"
"Syosset, NY, United States",-73.502068,40.8262101,"syosset, ny, usa"
"Valhalla, NY, United States",-73.7751326,41.0748188,"valhalla, ny, usa"
"Washingtonville, NY, United States",-74.1659798,41.4278716,"washingtonville, ny 10992, usa"
"Watermill, NY, United States",-72.3478839,40.9178346,"water mill, ny, usa"
"Woodbury, NY, United States",-74.1059775,41.3645382,"woodbury, ny, usa"
"Cottondale, FL, United States",-85.3765965,30.7971363,"cottondale, fl 32431, usa"
"Lake Alfred, FL, United States",-81.7234114,28.091963,"lake alfred, fl, usa"
"Pinellas Park, FL, United States",-82.6995443,27.8428025,"pinellas park, fl, usa"
"Riviera Beach, FL, United States",-80.0580969,26.7753405,"riviera beach, fl, usa"
"Titusville, FL, United States",-80.8075537,28.6122187,"titusville, fl, usa"
"Arcadia, CA, United States",-118.0353449,34.1397292,"arcadia, ca, usa"
"Azusa, CA, United States",-117.9075627,34.1336186,"azusa, ca, usa"
"Bellflower, CA, United States",-118.1170117,33.8816818,"bellflower, ca, usa"
"Carmel, CA, United States",-121.9232879,36.5552386,"carmel-by-the-sea, ca 93921, usa"
"Duarte, CA, United States",-117.9772873,34.1394513,"duarte, ca, usa"
"Glendora, CA, United States",-117.865339,34.1361187,"glendora, ca, usa"
"Grass Valley, CA, United States",-121.0610606,39.2190608,"grass valley, ca, usa"
"Imperial Beach, CA, United States",-117.1130849,32.5839444,"imperial beach, ca, usa"
"Lynwood, CA, United States",-118.2114603,33.930293,"lynwood, ca, usa"
"New Monterey, CA, United States",-121.8946761,36.6002378,"monterey, ca, usa"
"Norwalk, CA, United States",-118.081733,33.9022367,"norwalk, ca, usa"
"Phillipsville, CA, United States",-123.7860578,40.2091664,"phillipsville, ca 95559, usa"
"Rialto, CA, United States",-117.3703235,34.1064001,"rialto, ca, usa"
"San Pedro, CA, United States",-118.2923791,33.7360696,"san pedro, los angeles, ca, usa"
"Sunland, CA, United States",-118.3114218,34.2596694,"sunland, los angeles, ca 91040, usa"
"Woodland Hills, CA, United States",-118.6058267,34.1685035,"woodland hills, los angeles, ca, usa"
"Yosemite, CA, United States",-119.5936038,37.7455701,"yosemite valley, ca 95389, usa"
"Yuba City, CA, United States",-121.6169108,39.1404477,"yuba city, ca, usa"
