"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Gaia's Guide",1983,1997,"Willits","CA","United States","Willits, CA, United States",-123.3555656,39.4096079,"willits, ca 95490, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Wilmington","DE","United States","Wilmington, DE, United States",-75.5483909,39.744655,"wilmington, de, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Wilmington","NC","United States","Wilmington, NC, United States",-77.8868117,34.2103894,"wilmington, nc, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Winston-Salem","NC","United States","Winston-Salem, NC, United States",-80.244216,36.0998596,"winston-salem, nc, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Winter Park","FL","United States","Winter Park, FL, United States",-81.3392352,28.5999998,"winter park, fl, usa",2,0.100150225338007
"Gaia's Guide",1983,1997,"Wolf Creek","OR","United States","Wolf Creek, OR, United States",-123.3953424,42.6953954,"wolf creek, or 97497, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Woodacre","CA","United States","Woodacre, CA, United States",-122.645261,38.0127006,"woodacre, ca, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Woodstock","NY","United States","Woodstock, NY, United States",-74.1181971,42.0409247,"woodstock, ny, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Worcester","MA","United States","Worcester, MA, United States",-71.8022934,42.2625932,"worcester, ma, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Yachats","OR","United States","Yachats, OR, United States",-124.1048418,44.3112312,"yachats, or, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Yellow Springs","OH","United States","Yellow Springs, OH, United States",-83.886874,39.8064486,"yellow springs, oh 45387, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"Yonkers","NY","United States","Yonkers, NY, United States",-73.8987469,40.9312099,"yonkers, ny, usa",1,0.0500751126690035
"Gaia's Guide",1983,1997,"York","PA","United States","York, PA, United States",-76.727745,39.9625984,"york, pa, usa",3,0.150225338007011
"Gaia's Guide",1983,1997,"Yorkville","NY","United States","Yorkville, NY, United States",-75.2709991,43.1128475,"yorkville, ny, usa",1,0.0500751126690035
"Lesbian Connection",1983,442,"Akron","OH","United States","Akron, OH, United States",-81.5190053,41.0814447,"akron, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Albion","CA","United States","Albion, CA, United States",-123.7680598,39.2232406,"albion, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Albuquerque","NM","United States","Albuquerque, NM, United States",-106.650422,35.0843859,"albuquerque, nm, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Alexandria","VA","United States","Alexandria, VA, United States",-77.0469214,38.8048355,"alexandria, va, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Alpine","NY","United States","Alpine, NY, United States",-76.7242532,42.313305,"alpine, ny 14805, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Amenia","NY","United States","Amenia, NY, United States",-73.5567918,41.8492599,"amenia, ny 12501, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Amherst","MA","United States","Amherst, MA, United States",-72.5198537,42.3732216,"amherst, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Anchorage","AK","United States","Anchorage, AK, United States",-149.8996785,61.2175758,"anchorage, ak, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Anna Maria","FL","United States","Anna Maria, FL, United States",-82.7334334,27.5311474,"anna maria, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Annandale","VA","United States","Annandale, VA, United States",-77.1963703,38.8303905,"annandale, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Archer","FL","United States","Archer, FL, United States",-82.5189969,29.5299677,"archer, fl 32618, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Arlington","VA","United States","Arlington, VA, United States",-77.0909809,38.8816208,"arlington county, arlington, va, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Athens","OH","United States","Athens, OH, United States",-82.1012554,39.3292396,"athens, oh 45701, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Atlanta","GA","United States","Atlanta, GA, United States",-84.3876845,33.748752,"atlanta, ga, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Atwater","CA","United States","Atwater, CA, United States",-120.609084,37.3477174,"atwater, ca 95301, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Austin","TX","United States","Austin, TX, United States",-97.7430608,30.267153,"austin, tx, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Ava","MO","United States","Ava, MO, United States",-92.6604457,36.951999,"ava, mo 65608, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Avon Lake","OH","United States","Avon Lake, OH, United States",-82.0282001,41.5053178,"avon lake, oh 44012, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bainbridge Island","WA","United States","Bainbridge Island, WA, United States",-122.5210008,47.6248791,"bainbridge island, wa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Baltimore","MD","United States","Baltimore, MD, United States",-76.6121893,39.2903848,"baltimore, md, usa",5,1.13122171945701
"Lesbian Connection",1983,442,"Barstow","CA","United States","Barstow, CA, United States",-117.0172826,34.8957957,"barstow, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bearsville","NY","United States","Bearsville, NY, United States",-74.1588668,42.0414635,"bearsville, ny 12409, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Belmont","MA","United States","Belmont, MA, United States",-71.1776114,42.3956405,"belmont, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Benicia","CA","United States","Benicia, CA, United States",-122.1585777,38.049365,"benicia, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Berkeley","CA","United States","Berkeley, CA, United States",-122.273042,37.8715226,"berkeley, ca, usa",7,1.58371040723982
"Lesbian Connection",1983,442,"Blacksburg","VA","United States","Blacksburg, VA, United States",-80.4139393,37.2295733,"blacksburg, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bloomington","IN","United States","Bloomington, IN, United States",-86.5263857,39.165325,"bloomington, in, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Blue Lake","CA","United States","Blue Lake, CA, United States",-123.9839488,40.8829072,"blue lake, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Boone","NC","United States","Boone, NC, United States",-81.6745517,36.216795,"boone, nc, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Boston","MA","United States","Boston, MA, United States",-71.0588801,42.3600825,"boston, ma, usa",5,1.13122171945701
"Lesbian Connection",1983,442,"Boulder","CO","United States","Boulder, CO, United States",-105.2705456,40.0149856,"boulder, co, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bowling Green","IN","United States","Bowling Green, IN, United States",-87.0116791,39.3830983,"bowling green, in 47833, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Brentwood","NY","United States","Brentwood, NY, United States",-73.2462273,40.7812093,"brentwood, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bridgeport","CT","United States","Bridgeport, CT, United States",-73.1894384,41.1792258,"bridgeport, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Brighton","MA","United States","Brighton, MA, United States",-71.1604919,42.3489143,"brighton, boston, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bristol","IN","United States","Bristol, IN, United States",-85.8173723,41.7167388,"bristol, in 46507, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bronx","NY","United States","Bronx, NY, United States",-73.8648268,40.8447819,"bronx, ny, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Brooklyn","NY","United States","Brooklyn, NY, United States",-73.9441579,40.6781784,"brooklyn, ny, usa",6,1.35746606334842
"Lesbian Connection",1983,442,"Bucks County","PA","United States","Bucks County, PA, United States",-75.2479061,40.4107964,"bucks county, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Buffalo","NY","United States","Buffalo, NY, United States",-78.8783689,42.8864468,"buffalo, ny, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Burlington","VT","United States","Burlington, VT, United States",-73.212072,44.4758825,"burlington, vt, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Burnsville","MN","United States","Burnsville, MN, United States",-93.2777226,44.7677424,"burnsville, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cambridge","MA","United States","Cambridge, MA, United States",-71.1097335,42.3736158,"cambridge, ma, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Camden","OH","United States","Camden, OH, United States",-84.6485632,39.6289418,"camden, oh 45311, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Camptonville","CA","United States","Camptonville, CA, United States",-121.048598,39.4521323,"camptonville, ca 95922, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Carbondale","IL","United States","Carbondale, IL, United States",-89.2167501,37.7272727,"carbondale, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Carroll","NE","United States","Carroll, NE, United States",-97.189217,42.2761129,"carroll, ne 68723, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Casper","WY","United States","Casper, WY, United States",-106.2980824,42.848709,"casper, wy, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cazenovia","NY","United States","Cazenovia, NY, United States",-75.8526915,42.9300668,"cazenovia, ny 13035, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Champaign","IL","United States","Champaign, IL, United States",-88.2433829,40.1164204,"champaign, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Charleston","SC","United States","Charleston, SC, United States",-79.9310512,32.7764749,"charleston, sc, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Chicago","IL","United States","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",6,1.35746606334842
"Lesbian Connection",1983,442,"Chico","CA","United States","Chico, CA, United States",-121.8374777,39.7284944,"chico, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Chiefland","FL","United States","Chiefland, FL, United States",-82.8598421,29.4749621,"chiefland, fl 32626, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cincinnati","OH","United States","Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cleveland","OH","United States","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Cleveland Heights","OH","United States","Cleveland Heights, OH, United States",-81.556235,41.5200518,"cleveland heights, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Collingswood","NJ","United States","Collingswood, NJ, United States",-75.071284,39.9181686,"collingswood, nj, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Colorado Springs","CO","United States","Colorado Springs, CO, United States",-104.8213634,38.8338816,"colorado springs, co, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Columbia","SC","United States","Columbia, SC, United States",-81.0348144,34.0007104,"columbia, sc, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Columbus","OH","United States","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Contoocook","NH","United States","Contoocook, NH, United States",-71.7139655,43.2220234,"contoocook, hopkinton, nh 03229, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cool","CA","United States","Cool, CA, United States",-121.016225,38.8880247,"cool, ca 95614, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Corona","NY","United States","Corona, NY, United States",-73.8642613,40.7449859,"corona, queens, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cotati","CA","United States","Cotati, CA, United States",-122.7096666,38.3293416,"cotati, ca 94931, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dallas","TX","United States","Dallas, TX, United States",-96.7969879,32.7766642,"dallas, tx, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Darien","CT","United States","Darien, CT, United States",-73.4686858,41.0771914,"darien, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Davis","CA","United States","Davis, CA, United States",-121.7405167,38.5449065,"davis, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Days Creek","OR","United States","Days Creek, OR, United States",-123.1729844,42.9723883,"days creek, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dayton","OH","United States","Dayton, OH, United States",-84.1916069,39.7589478,"dayton, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Decatur","GA","United States","Decatur, GA, United States",-84.2963123,33.7748275,"decatur, ga 30030, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Denver","CO","United States","Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Desert Hot Springs","CA","United States","Desert Hot Springs, CA, United States",-116.5013793,33.9615186,"desert hot springs, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Dexter","ME","United States","Dexter, ME, United States",-69.2898156,45.023918,"dexter, me 04930, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dillsburg","PA","United States","Dillsburg, PA, United States",-77.034978,40.1109255,"dillsburg, pa 17019, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Douglas","AK","United States","Douglas, AK, United States",-134.4080528,58.2777689,"douglas, juneau, ak, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Duluth","MN","United States","Duluth, MN, United States",-92.1004852,46.7866719,"duluth, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dundee","IA","United States","Dundee, IA, United States",-91.5465384,42.5791517,"dundee, ia 52038, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Durant","OK","United States","Durant, OK, United States",-96.3971233,33.9924186,"durant, ok, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"East Lansing","MI","United States","East Lansing, MI, United States",-84.4838654,42.7369792,"east lansing, mi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elk","CA","United States","Elk, CA, United States",-123.7172951,39.1304105,"elk, ca 95432, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elkhart","IN","United States","Elkhart, IN, United States",-85.973517,41.6873832,"elkhart, in, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elkins","AR","United States","Elkins, AR, United States",-94.0088348,36.0006514,"elkins, ar, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elmira","NY","United States","Elmira, NY, United States",-76.8077338,42.0897965,"elmira, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Emlenton","PA","United States","Emlenton, PA, United States",-79.7078274,41.1772836,"emlenton, pa 16373, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Escanaba","MI","United States","Escanaba, MI, United States",-87.0645801,45.7452466,"escanaba, mi 49829, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Estacada","OR","United States","Estacada, OR, United States",-122.3351638,45.2877198,"estacada, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Eugene","OR","United States","Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Evanston","IL","United States","Evanston, IL, United States",-87.6876969,42.0450722,"evanston, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Evansville","IN","United States","Evansville, IN, United States",-87.5710898,37.9715592,"evansville, in, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fairbanks","AK","United States","Fairbanks, AK, United States",-147.7199756,64.8400511,"fairbanks, ak, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fayetteville","AR","United States","Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Flagstaff","AZ","United States","Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fort Lauderdale","FL","United States","Fort Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Framingham","MA","United States","Framingham, MA, United States",-71.4161565,42.279286,"framingham, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Freeland","MD","United States","Freeland, MD, United States",-76.6838605,39.7048259,"freeland, md 21053, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fresno","CA","United States","Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Galesburg","IL","United States","Galesburg, IL, United States",-90.3712395,40.9478158,"galesburg, il 61401, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Garden City","MI","United States","Garden City, MI, United States",-83.3310422,42.3255928,"garden city, mi 48135, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gatlinburg","TN","United States","Gatlinburg, TN, United States",-83.5101638,35.714259,"gatlinburg, tn 37738, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gays Mills","WI","United States","Gays Mills, WI, United States",-90.8448502,43.3174788,"gays mills, wi 54631, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gillette","WY","United States","Gillette, WY, United States",-105.5022205,44.2910915,"gillette, wy, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Glendale","CO","United States","Glendale, CO, United States",-104.9335904,39.7049873,"glendale, co 80246, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Glenview","IL","United States","Glenview, IL, United States",-87.8223368,42.0778065,"glenview, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gomaringen","West Germany","Germany","Gomaringen, West Germany, Germany",9.0964243,48.4548955,"72810 gomaringen, germany",1,0.226244343891403
"Lesbian Connection",1983,442,"Grand Ronde","OR","United States","Grand Ronde, OR, United States",-123.6092771,45.060113,"grand ronde, or 97347, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Granville","OH","United States","Granville, OH, United States",-82.5196037,40.0681192,"granville, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Grass Valley","CA","United States","Grass Valley, CA, United States",-121.0610606,39.2190608,"grass valley, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gray","TN","United States","Gray, TN, United States",-82.4765352,36.4198258,"gray, tn 37615, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Greeley","CO","United States","Greeley, CO, United States",-104.7091322,40.4233142,"greeley, co, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Greenfield","MA","United States","Greenfield, MA, United States",-72.5994104,42.587915,"greenfield, ma 01301, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Guysville","OH","United States","Guysville, OH, United States",-81.9233193,39.2899083,"guysville, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hamilton","IA","United States","Hamilton, IA, United States",-92.9034876,41.1699246,"hamilton, ia, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hammonton","NJ","United States","Hammonton, NJ, United States",-74.8023853,39.6365056,"hammonton, nj, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Harbert","MI","United States","Harbert, MI, United States",-86.6313097,41.8713477,"harbert, chikaming township, mi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hartford","CT","United States","Hartford, CT, United States",-72.6733723,41.7658043,"hartford, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Helen","MT","United States","Helen, MT, United States",-112.0391057,46.5891452,"helena, mt, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Herndon","VA","United States","Herndon, VA, United States",-77.3860976,38.9695545,"herndon, va 20170, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Holly Springs","MS","United States","Holly Springs, MS, United States",-89.4486894,34.7675967,"holly springs, ms 38635, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Hollywood","CA","United States","Hollywood, CA, United States",-118.3286614,34.0928092,"hollywood, los angeles, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Honolulu","HI","United States","Honolulu, HI, United States",-157.8581401,21.3098845,"honolulu, hi, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Houston","TX","United States","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Huntington","NY","United States","Huntington, NY, United States",-73.425676,40.8681539,"huntington, ny, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Huntington","WV","United States","Huntington, WV, United States",-82.445154,38.4192496,"huntington, wv, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hyannis","MA","United States","Hyannis, MA, United States",-70.2881124,41.6524911,"hyannis, barnstable, ma 02601, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Imperial","MO","United States","Imperial, MO, United States",-90.3784525,38.3697763,"imperial, mo, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Indianapolis","IN","United States","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Iowa City","IA","United States","Iowa City, IA, United States",-91.5346169,41.6578257,"iowa city, ia, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Iron","MN","United States","Iron, MN, United States",-92.6033333,47.4188889,"iron junction, mn 55751, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Jackson","WY","United States","Jackson, WY, United States",-110.7624282,43.4799291,"jackson, wy, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Jacksonville","FL","United States","Jacksonville, FL, United States",-81.655651,30.3321838,"jacksonville, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Jamaica Plain","MA","United States","Jamaica Plain, MA, United States",-71.1141118,42.3132414,"jamaica plain, boston, ma, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Jumping Branch","WV","United States","Jumping Branch, WV, United States",-80.9764795,37.6576185,"jumping branch, wv 25951, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Juneau","AK","United States","Juneau, AK, United States",-134.4201306,58.3004933,"juneau, ak, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Kalamazoo","MI","United States","Kalamazoo, MI, United States",-85.5872286,42.2917069,"kalamazoo, mi, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Kansas City","MO","United States","Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Kennewick","WA","United States","Kennewick, WA, United States",-119.119948,46.2086683,"kennewick, wa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Kent","OH","United States","Kent, OH, United States",-81.3578859,41.1536674,"kent, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Key West","FL","United States","Key West, FL, United States",-81.7841722,24.5554183,"key west, florida 33040, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Kingston","PA","United States","Kingston, PA, United States",-75.8968635,41.2617481,"kingston, pa 18704, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"La Crosse","WI","United States","La Crosse, WI, United States",-91.2519017,43.8137751,"la crosse, wi, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"LaCrosse","WI","United States","LaCrosse, WI, United States",-91.2519017,43.8137751,"la crosse, wi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lafayette","IN","United States","Lafayette, IN, United States",-86.8752869,40.4167022,"lafayette, in, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Lanark","Ontario","Canada","Lanark, Ontario, Canada",-76.3651814,45.0181238,"lanark, on k0g, canada",1,0.226244343891403
"Lesbian Connection",1983,442,"Lansing","MI","United States","Lansing, MI, United States",-84.5555347,42.732535,"lansing, mi, usa",8,1.80995475113122
"Lesbian Connection",1983,442,"Lawrence","KS","United States","Lawrence, KS, United States",-95.2352501,38.9716689,"lawrence, ks, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"LeRoy","NY","United States","LeRoy, NY, United States",-77.9841776,42.9783944,"le roy, ny 14482, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lebanon","NH","United States","Lebanon, NH, United States",-72.2517569,43.6422934,"lebanon, nh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lemoyne","PA","United States","Lemoyne, PA, United States",-76.8941403,40.2412008,"lemoyne, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lexington","KY","United States","Lexington, KY, United States",-84.5037164,38.0405837,"lexington, ky, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lincoln","NE","United States","Lincoln, NE, United States",-96.7025955,40.813616,"lincoln, ne, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Logansport","IN","United States","Logansport, IN, United States",-86.3566659,40.7544843,"logansport, in 46947, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"London","","England","London, , England",-0.1275862,51.5072178,"london, uk",1,0.226244343891403
"Lesbian Connection",1983,442,"Long Beach","CA","United States","Long Beach, CA, United States",-118.1937395,33.7700504,"long beach, ca, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Los Angeles","CA","United States","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Louisville","KY","United States","Louisville, KY, United States",-85.7584557,38.2526647,"louisville, ky, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Lower Brule","SD","United States","Lower Brule, SD, United States",-99.5800809,44.0748794,"lower brule, sd 57548, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Luttrell","TN","United States","Luttrell, TN, United States",-83.7418507,36.1995269,"luttrell, tn 37779, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Madeira Beach","FL","United States","Madeira Beach, FL, United States",-82.7973247,27.7980814,"madeira beach, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Madison","WI","United States","Madison, WI, United States",-89.4007501,43.0721661,"madison, wi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Makawao","HI","United States","Makawao, HI, United States",-156.3103368,20.853869,"makawao, hi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Malo","WA","United States","Malo, WA, United States",-118.6080172,48.8017547,"malo, wa 99150, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Mandan","ND","United States","Mandan, ND, United States",-100.8895761,46.8266603,"mandan, nd 58554, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mansfield Center","CT","United States","Mansfield Center, CT, United States",-72.1981334,41.7653764,"mansfield center, mansfield, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Marne","MI","United States","Marne, MI, United States",-85.8278002,43.0355531,"marne, mi 49435, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Memphis","TN","United States","Memphis, TN, United States",-90.0489801,35.1495343,"memphis, tn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mendocino","CA","United States","Mendocino, CA, United States",-123.7994591,39.3076744,"mendocino, ca, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Methuen","MA","United States","Methuen, MA, United States",-71.1908924,42.7262016,"methuen, ma 01844, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Miami","FL","United States","Miami, FL, United States",-80.1917902,25.7616798,"miami, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Milwaukee","WI","United States","Milwaukee, WI, United States",-87.9064736,43.0389025,"milwaukee, wi, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Minneapolis","MN","United States","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Montague","CA","United States","Montague, CA, United States",-122.5278007,41.7281985,"montague, ca 96064, usa",1,0.226244343891403
