"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Lesbian Connection",1983,442,"Burlington","VT","United States","Burlington, VT, United States",-73.212072,44.4758825,"burlington, vt, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Burnsville","MN","United States","Burnsville, MN, United States",-93.2777226,44.7677424,"burnsville, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cambridge","MA","United States","Cambridge, MA, United States",-71.1097335,42.3736158,"cambridge, ma, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Camden","OH","United States","Camden, OH, United States",-84.6485632,39.6289418,"camden, oh 45311, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Camptonville","CA","United States","Camptonville, CA, United States",-121.048598,39.4521323,"camptonville, ca 95922, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Carbondale","IL","United States","Carbondale, IL, United States",-89.2167501,37.7272727,"carbondale, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Carroll","NE","United States","Carroll, NE, United States",-97.189217,42.2761129,"carroll, ne 68723, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Casper","WY","United States","Casper, WY, United States",-106.2980824,42.848709,"casper, wy, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cazenovia","NY","United States","Cazenovia, NY, United States",-75.8526915,42.9300668,"cazenovia, ny 13035, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Champaign","IL","United States","Champaign, IL, United States",-88.2433829,40.1164204,"champaign, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Charleston","SC","United States","Charleston, SC, United States",-79.9310512,32.7764749,"charleston, sc, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Chicago","IL","United States","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",6,1.35746606334842
"Lesbian Connection",1983,442,"Chico","CA","United States","Chico, CA, United States",-121.8374777,39.7284944,"chico, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Chiefland","FL","United States","Chiefland, FL, United States",-82.8598421,29.4749621,"chiefland, fl 32626, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cincinnati","OH","United States","Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cleveland","OH","United States","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Cleveland Heights","OH","United States","Cleveland Heights, OH, United States",-81.556235,41.5200518,"cleveland heights, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Collingswood","NJ","United States","Collingswood, NJ, United States",-75.071284,39.9181686,"collingswood, nj, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Colorado Springs","CO","United States","Colorado Springs, CO, United States",-104.8213634,38.8338816,"colorado springs, co, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Columbia","SC","United States","Columbia, SC, United States",-81.0348144,34.0007104,"columbia, sc, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Columbus","OH","United States","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Contoocook","NH","United States","Contoocook, NH, United States",-71.7139655,43.2220234,"contoocook, hopkinton, nh 03229, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cool","CA","United States","Cool, CA, United States",-121.016225,38.8880247,"cool, ca 95614, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Corona","NY","United States","Corona, NY, United States",-73.8642613,40.7449859,"corona, queens, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Cotati","CA","United States","Cotati, CA, United States",-122.7096666,38.3293416,"cotati, ca 94931, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dallas","TX","United States","Dallas, TX, United States",-96.7969879,32.7766642,"dallas, tx, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Darien","CT","United States","Darien, CT, United States",-73.4686858,41.0771914,"darien, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Davis","CA","United States","Davis, CA, United States",-121.7405167,38.5449065,"davis, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Days Creek","OR","United States","Days Creek, OR, United States",-123.1729844,42.9723883,"days creek, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dayton","OH","United States","Dayton, OH, United States",-84.1916069,39.7589478,"dayton, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Decatur","GA","United States","Decatur, GA, United States",-84.2963123,33.7748275,"decatur, ga 30030, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Denver","CO","United States","Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Desert Hot Springs","CA","United States","Desert Hot Springs, CA, United States",-116.5013793,33.9615186,"desert hot springs, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Dexter","ME","United States","Dexter, ME, United States",-69.2898156,45.023918,"dexter, me 04930, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dillsburg","PA","United States","Dillsburg, PA, United States",-77.034978,40.1109255,"dillsburg, pa 17019, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Douglas","AK","United States","Douglas, AK, United States",-134.4080528,58.2777689,"douglas, juneau, ak, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Duluth","MN","United States","Duluth, MN, United States",-92.1004852,46.7866719,"duluth, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Dundee","IA","United States","Dundee, IA, United States",-91.5465384,42.5791517,"dundee, ia 52038, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Durant","OK","United States","Durant, OK, United States",-96.3971233,33.9924186,"durant, ok, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"East Lansing","MI","United States","East Lansing, MI, United States",-84.4838654,42.7369792,"east lansing, mi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elk","CA","United States","Elk, CA, United States",-123.7172951,39.1304105,"elk, ca 95432, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elkhart","IN","United States","Elkhart, IN, United States",-85.973517,41.6873832,"elkhart, in, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elkins","AR","United States","Elkins, AR, United States",-94.0088348,36.0006514,"elkins, ar, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Elmira","NY","United States","Elmira, NY, United States",-76.8077338,42.0897965,"elmira, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Emlenton","PA","United States","Emlenton, PA, United States",-79.7078274,41.1772836,"emlenton, pa 16373, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Escanaba","MI","United States","Escanaba, MI, United States",-87.0645801,45.7452466,"escanaba, mi 49829, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Estacada","OR","United States","Estacada, OR, United States",-122.3351638,45.2877198,"estacada, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Eugene","OR","United States","Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Evanston","IL","United States","Evanston, IL, United States",-87.6876969,42.0450722,"evanston, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Evansville","IN","United States","Evansville, IN, United States",-87.5710898,37.9715592,"evansville, in, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fairbanks","AK","United States","Fairbanks, AK, United States",-147.7199756,64.8400511,"fairbanks, ak, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fayetteville","AR","United States","Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Flagstaff","AZ","United States","Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fort Lauderdale","FL","United States","Fort Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Framingham","MA","United States","Framingham, MA, United States",-71.4161565,42.279286,"framingham, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Freeland","MD","United States","Freeland, MD, United States",-76.6838605,39.7048259,"freeland, md 21053, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Fresno","CA","United States","Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Galesburg","IL","United States","Galesburg, IL, United States",-90.3712395,40.9478158,"galesburg, il 61401, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Garden City","MI","United States","Garden City, MI, United States",-83.3310422,42.3255928,"garden city, mi 48135, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gatlinburg","TN","United States","Gatlinburg, TN, United States",-83.5101638,35.714259,"gatlinburg, tn 37738, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gays Mills","WI","United States","Gays Mills, WI, United States",-90.8448502,43.3174788,"gays mills, wi 54631, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gillette","WY","United States","Gillette, WY, United States",-105.5022205,44.2910915,"gillette, wy, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Glendale","CO","United States","Glendale, CO, United States",-104.9335904,39.7049873,"glendale, co 80246, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Glenview","IL","United States","Glenview, IL, United States",-87.8223368,42.0778065,"glenview, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gomaringen","West Germany","Germany","Gomaringen, West Germany, Germany",9.0964243,48.4548955,"72810 gomaringen, germany",1,0.226244343891403
"Lesbian Connection",1983,442,"Grand Ronde","OR","United States","Grand Ronde, OR, United States",-123.6092771,45.060113,"grand ronde, or 97347, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Granville","OH","United States","Granville, OH, United States",-82.5196037,40.0681192,"granville, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Grass Valley","CA","United States","Grass Valley, CA, United States",-121.0610606,39.2190608,"grass valley, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Gray","TN","United States","Gray, TN, United States",-82.4765352,36.4198258,"gray, tn 37615, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Greeley","CO","United States","Greeley, CO, United States",-104.7091322,40.4233142,"greeley, co, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Greenfield","MA","United States","Greenfield, MA, United States",-72.5994104,42.587915,"greenfield, ma 01301, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Guysville","OH","United States","Guysville, OH, United States",-81.9233193,39.2899083,"guysville, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hamilton","IA","United States","Hamilton, IA, United States",-92.9034876,41.1699246,"hamilton, ia, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hammonton","NJ","United States","Hammonton, NJ, United States",-74.8023853,39.6365056,"hammonton, nj, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Harbert","MI","United States","Harbert, MI, United States",-86.6313097,41.8713477,"harbert, chikaming township, mi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hartford","CT","United States","Hartford, CT, United States",-72.6733723,41.7658043,"hartford, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Helen","MT","United States","Helen, MT, United States",-112.0391057,46.5891452,"helena, mt, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Herndon","VA","United States","Herndon, VA, United States",-77.3860976,38.9695545,"herndon, va 20170, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Holly Springs","MS","United States","Holly Springs, MS, United States",-89.4486894,34.7675967,"holly springs, ms 38635, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Hollywood","CA","United States","Hollywood, CA, United States",-118.3286614,34.0928092,"hollywood, los angeles, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Honolulu","HI","United States","Honolulu, HI, United States",-157.8581401,21.3098845,"honolulu, hi, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Houston","TX","United States","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Huntington","NY","United States","Huntington, NY, United States",-73.425676,40.8681539,"huntington, ny, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Huntington","WV","United States","Huntington, WV, United States",-82.445154,38.4192496,"huntington, wv, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Hyannis","MA","United States","Hyannis, MA, United States",-70.2881124,41.6524911,"hyannis, barnstable, ma 02601, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Imperial","MO","United States","Imperial, MO, United States",-90.3784525,38.3697763,"imperial, mo, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Indianapolis","IN","United States","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Iowa City","IA","United States","Iowa City, IA, United States",-91.5346169,41.6578257,"iowa city, ia, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Iron","MN","United States","Iron, MN, United States",-92.6033333,47.4188889,"iron junction, mn 55751, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Jackson","WY","United States","Jackson, WY, United States",-110.7624282,43.4799291,"jackson, wy, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Jacksonville","FL","United States","Jacksonville, FL, United States",-81.655651,30.3321838,"jacksonville, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Jamaica Plain","MA","United States","Jamaica Plain, MA, United States",-71.1141118,42.3132414,"jamaica plain, boston, ma, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Jumping Branch","WV","United States","Jumping Branch, WV, United States",-80.9764795,37.6576185,"jumping branch, wv 25951, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Juneau","AK","United States","Juneau, AK, United States",-134.4201306,58.3004933,"juneau, ak, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Kalamazoo","MI","United States","Kalamazoo, MI, United States",-85.5872286,42.2917069,"kalamazoo, mi, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Kansas City","MO","United States","Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Kennewick","WA","United States","Kennewick, WA, United States",-119.119948,46.2086683,"kennewick, wa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Kent","OH","United States","Kent, OH, United States",-81.3578859,41.1536674,"kent, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Key West","FL","United States","Key West, FL, United States",-81.7841722,24.5554183,"key west, florida 33040, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Kingston","PA","United States","Kingston, PA, United States",-75.8968635,41.2617481,"kingston, pa 18704, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"La Crosse","WI","United States","La Crosse, WI, United States",-91.2519017,43.8137751,"la crosse, wi, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"LaCrosse","WI","United States","LaCrosse, WI, United States",-91.2519017,43.8137751,"la crosse, wi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lafayette","IN","United States","Lafayette, IN, United States",-86.8752869,40.4167022,"lafayette, in, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Lanark","Ontario","Canada","Lanark, Ontario, Canada",-76.3651814,45.0181238,"lanark, on k0g, canada",1,0.226244343891403
"Lesbian Connection",1983,442,"Lansing","MI","United States","Lansing, MI, United States",-84.5555347,42.732535,"lansing, mi, usa",8,1.80995475113122
"Lesbian Connection",1983,442,"Lawrence","KS","United States","Lawrence, KS, United States",-95.2352501,38.9716689,"lawrence, ks, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"LeRoy","NY","United States","LeRoy, NY, United States",-77.9841776,42.9783944,"le roy, ny 14482, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lebanon","NH","United States","Lebanon, NH, United States",-72.2517569,43.6422934,"lebanon, nh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lemoyne","PA","United States","Lemoyne, PA, United States",-76.8941403,40.2412008,"lemoyne, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lexington","KY","United States","Lexington, KY, United States",-84.5037164,38.0405837,"lexington, ky, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Lincoln","NE","United States","Lincoln, NE, United States",-96.7025955,40.813616,"lincoln, ne, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Logansport","IN","United States","Logansport, IN, United States",-86.3566659,40.7544843,"logansport, in 46947, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"London","","England","London, , England",-0.1275862,51.5072178,"london, uk",1,0.226244343891403
"Lesbian Connection",1983,442,"Long Beach","CA","United States","Long Beach, CA, United States",-118.1937395,33.7700504,"long beach, ca, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Los Angeles","CA","United States","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Louisville","KY","United States","Louisville, KY, United States",-85.7584557,38.2526647,"louisville, ky, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Lower Brule","SD","United States","Lower Brule, SD, United States",-99.5800809,44.0748794,"lower brule, sd 57548, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Luttrell","TN","United States","Luttrell, TN, United States",-83.7418507,36.1995269,"luttrell, tn 37779, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Madeira Beach","FL","United States","Madeira Beach, FL, United States",-82.7973247,27.7980814,"madeira beach, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Madison","WI","United States","Madison, WI, United States",-89.4007501,43.0721661,"madison, wi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Makawao","HI","United States","Makawao, HI, United States",-156.3103368,20.853869,"makawao, hi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Malo","WA","United States","Malo, WA, United States",-118.6080172,48.8017547,"malo, wa 99150, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Mandan","ND","United States","Mandan, ND, United States",-100.8895761,46.8266603,"mandan, nd 58554, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mansfield Center","CT","United States","Mansfield Center, CT, United States",-72.1981334,41.7653764,"mansfield center, mansfield, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Marne","MI","United States","Marne, MI, United States",-85.8278002,43.0355531,"marne, mi 49435, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Memphis","TN","United States","Memphis, TN, United States",-90.0489801,35.1495343,"memphis, tn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mendocino","CA","United States","Mendocino, CA, United States",-123.7994591,39.3076744,"mendocino, ca, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Methuen","MA","United States","Methuen, MA, United States",-71.1908924,42.7262016,"methuen, ma 01844, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Miami","FL","United States","Miami, FL, United States",-80.1917902,25.7616798,"miami, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Milwaukee","WI","United States","Milwaukee, WI, United States",-87.9064736,43.0389025,"milwaukee, wi, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Minneapolis","MN","United States","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Montague","CA","United States","Montague, CA, United States",-122.5278007,41.7281985,"montague, ca 96064, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Morgantown","WV","United States","Morgantown, WV, United States",-79.9558968,39.629526,"morgantown, wv, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mount Vernon","NY","United States","Mount Vernon, NY, United States",-73.8370786,40.9125992,"mt vernon, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mountainview","CA","United States","Mountainview, CA, United States",-122.0838511,37.3860517,"mountain view, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Mt Pleasant","MI","United States","Mt Pleasant, MI, United States",-84.7675139,43.5978075,"mt pleasant, mi 48858, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Myrtle Creek","OR","United States","Myrtle Creek, OR, United States",-123.2931205,43.0201173,"myrtle creek, or 97457, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"N/A","CT","United States","N/A, CT, United States",-95.712891,37.09024,"united states",1,0.226244343891403
"Lesbian Connection",1983,442,"Nashville","TN","United States","Nashville, TN, United States",-86.7816016,36.1626638,"nashville, tn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Naugatuck","CT","United States","Naugatuck, CT, United States",-73.0506972,41.485921,"naugatuck, ct 06770, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"New Brunswick","NJ","United States","New Brunswick, NJ, United States",-74.4518188,40.4862157,"new brunswick, nj, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"New Haven","CT","United States","New Haven, CT, United States",-72.9278835,41.308274,"new haven, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"New Milford","CT","United States","New Milford, CT, United States",-73.4085463,41.5770433,"new milford, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"New Orleans","LA","United States","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"New York","NY","United States","New York, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"New York City","NY","United States","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Newark","DE","United States","Newark, DE, United States",-75.7496572,39.6837226,"newark, de, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Newport","OR","United States","Newport, OR, United States",-124.0534505,44.6367836,"newport, or, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Norcross","GA","United States","Norcross, GA, United States",-84.2137443,33.9411081,"norcross, ga, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norfolk","CA","United States","Norfolk, CA, United States",-76.2846096,36.8471208,"800 e city hall ave # 600, norfolk, va 23510, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norfolk","VA","United States","Norfolk, VA, United States",-76.2858726,36.8507689,"norfolk, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"North Bend","OR","United States","North Bend, OR, United States",-124.2242803,43.4065012,"north bend, or 97459, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"North Versailles","PA","United States","North Versailles, PA, United States",-79.8094916,40.3797913,"north versailles, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Northampton","MA","United States","Northampton, MA, United States",-72.6412013,42.3250896,"northampton, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norwalk","CT","United States","Norwalk, CT, United States",-73.4081575,41.117744,"norwalk, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Norwalk","WI","United States","Norwalk, WI, United States",-90.621521,43.8305238,"norwalk, wi 54648, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Novato","CA","United States","Novato, CA, United States",-122.5697032,38.1074198,"novato, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Nyack","NY","United States","Nyack, NY, United States",-73.9179146,41.0906519,"nyack, ny 10960, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Oakland","CA","United States","Oakland, CA, United States",-122.2711639,37.8043514,"oakland, ca, usa",9,2.03619909502262
"Lesbian Connection",1983,442,"Oconto Falls","WI","United States","Oconto Falls, WI, United States",-88.1428798,44.8738805,"oconto falls, wi 54154, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Oklahoma City","OK","United States","Oklahoma City, OK, United States",-97.5164276,35.4675602,"oklahoma city, ok, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Oneonta","NY","United States","Oneonta, NY, United States",-75.0637746,42.4528571,"oneonta, ny 13820, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Orland","ME","United States","Orland, ME, United States",-68.7378128,44.5706252,"orland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Orlando","FL","United States","Orlando, FL, United States",-81.3789269,28.5383832,"orlando, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Palo Alto","CA","United States","Palo Alto, CA, United States",-122.1430195,37.4418834,"palo alto, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pasadena","CA","United States","Pasadena, CA, United States",-118.1445155,34.1477849,"pasadena, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pawcatuck","CT","United States","Pawcatuck, CT, United States",-71.8336802,41.3773218,"pawcatuck, stonington, ct 06379, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Payson","AZ","United States","Payson, AZ, United States",-111.3251355,34.2308684,"payson, az 85541, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Penacook","NH","United States","Penacook, NH, United States",-71.5990999,43.2801927,"penacook, concord, nh 03303, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Perryville","MO","United States","Perryville, MO, United States",-89.8612196,37.7242202,"perryville, mo 63775, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Peterborough","NH","United States","Peterborough, NH, United States",-71.9516746,42.8706048,"peterborough, nh 03458, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Philadelphia","PA","United States","Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Philo","IL","United States","Philo, IL, United States",-88.1580999,40.0069761,"philo, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Phoenix","AZ","United States","Phoenix, AZ, United States",-112.0740373,33.4483771,"phoenix, az, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pittsburgh","PA","United States","Pittsburgh, PA, United States",-79.9958864,40.4406248,"pittsburgh, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Pleasant Hill","CA","United States","Pleasant Hill, CA, United States",-122.0607963,37.9479786,"pleasant hill, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Poland Spring","ME","United States","Poland Spring, ME, United States",-70.3610447,44.0269575,"poland spring, poland, me 04274, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Port Jefferson","NY","United States","Port Jefferson, NY, United States",-73.0692732,40.9464875,"port jefferson, ny 11777, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Portland","ME","United States","Portland, ME, United States",-70.2568189,43.6590993,"portland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Portland","OR","United States","Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Portsmouth","VA","United States","Portsmouth, VA, United States",-76.2982742,36.8354258,"portsmouth, va, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Potsdam","NY","United States","Potsdam, NY, United States",-74.9813084,44.6697805,"potsdam, ny 13676, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Preston Hollow","NY","United States","Preston Hollow, NY, United States",-74.2032581,42.443751,"preston hollow, preston-potter hollow, ny 12469, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Provincetown","MA","United States","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Pullman","WA","United States","Pullman, WA, United States",-117.1817377,46.7297771,"pullman, wa 99163, usa",1,0.226244343891403
