"publication","year","pub.count","geocode.value","lon","lat","count"
"Bob Damron's Address Book",1983,5298,"Concord, NH, United States",-71.5375718,43.2081366,1
"Bob Damron's Address Book",1983,5298,"Cooperstown, NY, United States",-74.924321,42.7006303,2
"Bob Damron's Address Book",1983,5298,"Coos Bay, OR, United States",-124.2131325,43.3672213,1
"Bob Damron's Address Book",1983,5298,"Coos Bay--North Bend, OR, United States",-124.2242803,43.4065012,2
"Bob Damron's Address Book",1983,5298,"Corpus Christi, TX, United States",-97.396381,27.8005828,6
"Bob Damron's Address Book",1983,5298,"Cortland, NY, United States",-76.1804843,42.6011813,1
"Bob Damron's Address Book",1983,5298,"Corvallis, OR, United States",-123.2620435,44.5645659,1
"Bob Damron's Address Book",1983,5298,"Coshocton, OH, United States",-81.8595756,40.2720151,10
"Bob Damron's Address Book",1983,5298,"Costa Mesa, CA, United States",-117.9047429,33.6638439,6
"Bob Damron's Address Book",1983,5298,"Council Bluffs, IA, United States",-95.8608333,41.2619444,4
"Bob Damron's Address Book",1983,5298,"Covington, KY, United States",-84.5085536,39.0836712,3
"Bob Damron's Address Book",1983,5298,"Crestwood, IL, United States",-87.7525511,41.6611444,1
"Bob Damron's Address Book",1983,5298,"Culver City, CA, United States",-118.3964665,34.0211224,2
"Bob Damron's Address Book",1983,5298,"Cumberland, MD, United States",-78.7625185,39.6528654,2
"Bob Damron's Address Book",1983,5298,"Cupertino, CA, United States",-122.0321823,37.3229978,2
"Bob Damron's Address Book",1983,5298,"Dalhart, TX, United States",-102.5132497,36.0594772,1
"Bob Damron's Address Book",1983,5298,"Dallas, TX, United States",-96.7969879,32.7766642,57
"Bob Damron's Address Book",1983,5298,"Dana Point, CA, United States",-117.6981014,33.4672256,1
"Bob Damron's Address Book",1983,5298,"Danville, VA, United States",-79.3950228,36.5859718,1
"Bob Damron's Address Book",1983,5298,"Davenport, IA, United States",-90.5776367,41.5236437,6
"Bob Damron's Address Book",1983,5298,"Davis, CA, United States",-121.7405167,38.5449065,4
"Bob Damron's Address Book",1983,5298,"Dayton, OH, United States",-84.1916069,39.7589478,13
"Bob Damron's Address Book",1983,5298,"Daytona Beach, FL, United States",-81.0228331,29.2108147,6
"Bob Damron's Address Book",1983,5298,"Decatur, AL, United States",-86.9833417,34.6059253,3
"Bob Damron's Address Book",1983,5298,"Decatur, IL, United States",-88.9548001,39.8403147,1
"Bob Damron's Address Book",1983,5298,"Deer Park, NY, United States",NA,NA,1
"Bob Damron's Address Book",1983,5298,"Denver, CO, United States",-104.990251,39.7392358,49
"Bob Damron's Address Book",1983,5298,"Deptford, NJ, United States",-75.1195107,39.8227054,1
"Bob Damron's Address Book",1983,5298,"Des Moines, IA, United States",-93.6249522,41.5868417,11
"Bob Damron's Address Book",1983,5298,"Des Plaines, IL, United States",-87.8833991,42.0333623,1
"Bob Damron's Address Book",1983,5298,"Descanso, CA, United States",-116.6140437,32.8584782,1
"Bob Damron's Address Book",1983,5298,"Detroit Lakes, MN, United States",-95.8453253,46.8171808,1
"Bob Damron's Address Book",1983,5298,"Detroit, MI, United States",-83.0457538,42.331427,56
"Bob Damron's Address Book",1983,5298,"Dillon, SC, United States",-79.3711579,34.4165505,1
"Bob Damron's Address Book",1983,5298,"Douglas, MI, United States",-86.2005933,42.6433583,1
"Bob Damron's Address Book",1983,5298,"Dover, DE, United States",-75.5243682,39.158168,2
"Bob Damron's Address Book",1983,5298,"Dubuque, IA, United States",-90.6677479,42.5063629,1
"Bob Damron's Address Book",1983,5298,"Duluth, MN, United States",-92.1004852,46.7866719,2
"Bob Damron's Address Book",1983,5298,"Duncan Mills, CA, United States",-123.0550013,38.453803,1
"Bob Damron's Address Book",1983,5298,"Durango, CO, United States",-107.8800667,37.27528,2
"Bob Damron's Address Book",1983,5298,"Durham, NC, United States",-78.898619,35.9940329,9
"Bob Damron's Address Book",1983,5298,"Dutch Flat, CA, United States",-120.8378103,39.2059586,1
"Bob Damron's Address Book",1983,5298,"East Barnet, VT, United States",-72.0493779,44.2968323,1
"Bob Damron's Address Book",1983,5298,"East Greenwich, RI, United States",-71.5130445,41.6342619,1
"Bob Damron's Address Book",1983,5298,"East Northport, NY, United States",-73.3245613,40.8767647,1
"Bob Damron's Address Book",1983,5298,"East Orange, NJ, United States",-74.2048677,40.767323,1
"Bob Damron's Address Book",1983,5298,"East St. Louis, IL, United States",-90.1506465,38.624514,3
"Bob Damron's Address Book",1983,5298,"Easton, PA, United States",-75.2207323,40.688432,1
"Bob Damron's Address Book",1983,5298,"Eatontown, NJ, United States",-74.0509725,40.2962222,2
"Bob Damron's Address Book",1983,5298,"Echo Park, CA, United States",-118.2604694,34.0780857,1
"Bob Damron's Address Book",1983,5298,"Edison, NJ, United States",-74.4120953,40.5187154,3
"Bob Damron's Address Book",1983,5298,"Edmonds, WA, United States",-122.3773552,47.8106521,1
"Bob Damron's Address Book",1983,5298,"El Cajon, CA, United States",-116.9625269,32.7947731,3
"Bob Damron's Address Book",1983,5298,"El Centro, CA, United States",-115.5630514,32.792,1
"Bob Damron's Address Book",1983,5298,"El Monte, CA, United States",-118.0275667,34.0686206,2
"Bob Damron's Address Book",1983,5298,"El Paso, TX, United States",-106.4850217,31.7618778,28
"Bob Damron's Address Book",1983,5298,"El Segundo, CA, United States",-118.4164652,33.9191799,1
"Bob Damron's Address Book",1983,5298,"Elizabeth, NJ, United States",-74.2107006,40.6639916,1
"Bob Damron's Address Book",1983,5298,"Elmira, NY, United States",-76.8077338,42.0897965,3
"Bob Damron's Address Book",1983,5298,"Erie, PA, United States",-80.085059,42.1292241,5
"Bob Damron's Address Book",1983,5298,"Escondido, CA, United States",-117.086421,33.1192068,1
"Bob Damron's Address Book",1983,5298,"Eugene, OR, United States",-123.0867536,44.0520691,7
"Bob Damron's Address Book",1983,5298,"Eureka Springs, AR, United States",-93.7392889,36.4006499,2
"Bob Damron's Address Book",1983,5298,"Eureka, CA, United States",-124.1636729,40.8020712,9
"Bob Damron's Address Book",1983,5298,"Evanston, IL, United States",-87.6876969,42.0450722,3
"Bob Damron's Address Book",1983,5298,"Evansville, IN, United States",-87.5710898,37.9715592,7
"Bob Damron's Address Book",1983,5298,"Fabens, TX, United States",-106.1585867,31.50234,1
"Bob Damron's Address Book",1983,5298,"Fairbanks, AK, United States",-147.7199756,64.8400511,2
"Bob Damron's Address Book",1983,5298,"Fall River, MA, United States",-71.1550451,41.7014912,1
"Bob Damron's Address Book",1983,5298,"Fargo, NC, United States",-78.930441,35.0252107,4
"Bob Damron's Address Book",1983,5298,"Fargo, ND, United States",-96.7898034,46.8771863,1
"Bob Damron's Address Book",1983,5298,"Farmersbury, IN, United States",-87.3819634,39.2486513,1
"Bob Damron's Address Book",1983,5298,"Farmington, CT, United States",-72.795027,41.7360305,1
"Bob Damron's Address Book",1983,5298,"Fayetteville, AR, United States",-94.1605839,36.0626579,5
"Bob Damron's Address Book",1983,5298,"Fayetteville, NC, United States",-78.8783774,35.0523673,10
"Bob Damron's Address Book",1983,5298,"Fells Point, MD, United States",-76.5935562,39.2835524,1
"Bob Damron's Address Book",1983,5298,"Fernandina Beach, FL, United States",-81.4625919,30.6696818,2
"Bob Damron's Address Book",1983,5298,"Ferndale, MI, United States",-83.1346478,42.4605917,1
"Bob Damron's Address Book",1983,5298,"Findlay, OH, United States",-83.6502309,41.0391283,3
"Bob Damron's Address Book",1983,5298,"Fire Island, NY, United States",-73.1459474,40.6475997,15
"Bob Damron's Address Book",1983,5298,"Fitchburg, MA, United States",-71.8022955,42.5834228,1
"Bob Damron's Address Book",1983,5298,"Flagstaff, AZ, United States",-111.651302,35.1982836,3
"Bob Damron's Address Book",1983,5298,"Flint, MI, United States",-83.6874562,43.0125274,4
"Bob Damron's Address Book",1983,5298,"Floral Park, NY, United States",-73.7048532,40.7237133,1
"Bob Damron's Address Book",1983,5298,"Florence, AL, United States",-87.677251,34.79981,3
"Bob Damron's Address Book",1983,5298,"Florence, KY, United States",-84.6266111,38.9989499,1
"Bob Damron's Address Book",1983,5298,"Florence, SC, United States",-79.7625625,34.1954331,3
"Bob Damron's Address Book",1983,5298,"Forest Park, IL, United States",-87.81367,41.8794758,2
"Bob Damron's Address Book",1983,5298,"Forest, MS, United States",-89.4742348,32.3645888,1
"Bob Damron's Address Book",1983,5298,"Forestville, CA, United States",-122.8902721,38.4735237,2
"Bob Damron's Address Book",1983,5298,"Fremont, CA, United States",-121.988583,37.5485396,2
"Bob Damron's Address Book",1983,5298,"Fremont, OH, United States",-83.1218634,41.3503303,1
"Bob Damron's Address Book",1983,5298,"Fresno, CA, United States",-119.7871247,36.7377981,11
"Bob Damron's Address Book",1983,5298,"Ft. Dodge, IA, United States",-94.1680158,42.4974694,1
"Bob Damron's Address Book",1983,5298,"Ft. Lauderdale, FL, United States",-80.1373174,26.1224386,67
"Bob Damron's Address Book",1983,5298,"Ft. Myers, FL, United States",-81.8723084,26.640628,11
"Bob Damron's Address Book",1983,5298,"Ft. Pierce, FL, United States",-80.3256056,27.4467056,1
"Bob Damron's Address Book",1983,5298,"Ft. Smith, AR, United States",-94.4209646,35.3843722,4
"Bob Damron's Address Book",1983,5298,"Ft. Walton Beach, FL, United States",-86.6170308,30.4200708,5
"Bob Damron's Address Book",1983,5298,"Ft. Wayne, IN, United States",-85.1393513,41.079273,10
"Bob Damron's Address Book",1983,5298,"Ft. Worth, TX, United States",-97.3307658,32.7554883,18
"Bob Damron's Address Book",1983,5298,"Fullerton, CA, United States",-117.9242123,33.8703645,2
"Bob Damron's Address Book",1983,5298,"Gaffney, SC, United States",-81.6498195,35.0717945,1
"Bob Damron's Address Book",1983,5298,"Gainesville, FL, United States",-82.324998,29.6519563,8
"Bob Damron's Address Book",1983,5298,"Galveston, TX, United States",-94.7976958,29.3013479,7
"Bob Damron's Address Book",1983,5298,"Garden Grove, CA, United States",-117.9379952,33.7742692,10
"Bob Damron's Address Book",1983,5298,"Gary, IN, United States",-87.3371523,41.6020403,2
"Bob Damron's Address Book",1983,5298,"Gastonia, NC, United States",-81.1870849,35.2621735,1
"Bob Damron's Address Book",1983,5298,"Glen Cove, NY, United States",-73.6337389,40.8623217,1
"Bob Damron's Address Book",1983,5298,"Glen Rose, TX, United States",-97.7554986,32.2346721,1
"Bob Damron's Address Book",1983,5298,"Glendale, AZ, United States",-112.1859866,33.5386523,2
"Bob Damron's Address Book",1983,5298,"Golden, CO, United States",-105.2210997,39.755543,1
"Bob Damron's Address Book",1983,5298,"Grand Forks, NC, United States",NA,NA,1
"Bob Damron's Address Book",1983,5298,"Grand Forks, ND, United States",-97.0328547,47.9252568,1
"Bob Damron's Address Book",1983,5298,"Grand Island, NE, United States",-98.3420118,40.9263957,1
"Bob Damron's Address Book",1983,5298,"Grand Junction, CO, United States",-108.5506486,39.0638705,3
"Bob Damron's Address Book",1983,5298,"Grand Rapids, MI, United States",-85.6680863,42.9633599,9
"Bob Damron's Address Book",1983,5298,"Grants Pass, OR, United States",-123.3283925,42.4390069,1
"Bob Damron's Address Book",1983,5298,"Great Bend, KS, United States",-98.7648073,38.3644567,1
"Bob Damron's Address Book",1983,5298,"Great Falls, MT, United States",-111.3007715,47.5052849,3
"Bob Damron's Address Book",1983,5298,"Greeley, CO, United States",-104.7091322,40.4233142,2
"Bob Damron's Address Book",1983,5298,"Green Bay, WI, United States",-88.0132958,44.5133188,7
"Bob Damron's Address Book",1983,5298,"Greenbelt, MD, United States",-76.8755282,39.0045544,1
"Bob Damron's Address Book",1983,5298,"Greencastle, PA, United States",-77.7277714,39.790371,1
"Bob Damron's Address Book",1983,5298,"Greensboro, NC, United States",-79.7919754,36.0726354,10
"Bob Damron's Address Book",1983,5298,"Greensburg, PA, United States",-79.5389289,40.3014581,3
"Bob Damron's Address Book",1983,5298,"Greenville, NC, United States",-77.3663538,35.612661,1
"Bob Damron's Address Book",1983,5298,"Greenville, SC, United States",-82.3940104,34.8526176,7
"Bob Damron's Address Book",1983,5298,"Greenwhich, CT, United States",-73.6281964,41.0262417,1
"Bob Damron's Address Book",1983,5298,"Guerneville, CA, United States",-122.9961102,38.5018575,18
"Bob Damron's Address Book",1983,5298,"Gulfport, MS, United States",-89.0928155,30.3674198,2
"Bob Damron's Address Book",1983,5298,"Hagerstown, MD, United States",-77.7199932,39.6417629,2
"Bob Damron's Address Book",1983,5298,"Hamilton, KS, United States",-96.1641647,37.9794705,1
"Bob Damron's Address Book",1983,5298,"Hammond, IN, United States",-87.5000412,41.5833688,2
"Bob Damron's Address Book",1983,5298,"Hampton, NH, United States",-70.8389219,42.9375932,1
"Bob Damron's Address Book",1983,5298,"Hampton, VA, United States",-76.3452218,37.0298687,1
"Bob Damron's Address Book",1983,5298,"Hanover, NH, United States",-72.2895526,43.7022451,1
"Bob Damron's Address Book",1983,5298,"Harrisburg, PA, United States",-76.8867008,40.2731911,15
"Bob Damron's Address Book",1983,5298,"Hartford, CT, United States",-72.6733723,41.7658043,26
"Bob Damron's Address Book",1983,5298,"Hattiesburg, MS, United States",-89.2903392,31.3271189,3
"Bob Damron's Address Book",1983,5298,"Hawthorne, CA, United States",-118.3525748,33.9164032,1
"Bob Damron's Address Book",1983,5298,"Hayward, CA, United States",-122.0809964,37.6687665,5
"Bob Damron's Address Book",1983,5298,"Helena, MT, United States",-112.0391057,46.5891452,2
"Bob Damron's Address Book",1983,5298,"Hemet, CA, United States",-116.9719684,33.7475203,1
"Bob Damron's Address Book",1983,5298,"Hempstead, NY, United States",NA,NA,1
"Bob Damron's Address Book",1983,5298,"Hermosa Beach, CA, United States",-118.3995194,33.8622366,1
"Bob Damron's Address Book",1983,5298,"Hernando, MS, United States",-89.9937018,34.823987,1
"Bob Damron's Address Book",1983,5298,"Hialeah, FL, United States",-80.2781057,25.8575963,2
"Bob Damron's Address Book",1983,5298,"Hickory, NC, United States",-81.3444573,35.7344538,2
"Bob Damron's Address Book",1983,5298,"High Point, NC, United States",-80.0053176,35.9556923,1
"Bob Damron's Address Book",1983,5298,"Highland Park, NJ, United States",-74.4243178,40.4959379,2
"Bob Damron's Address Book",1983,5298,"Highland Park, NY, United States",-78.67444,43.19611,2
"Bob Damron's Address Book",1983,5298,"Hillsborough, CA, United States",-122.3794163,37.5741032,1
"Bob Damron's Address Book",1983,5298,"Hilo, HI, United States",-155.084887,19.7216023,10
"Bob Damron's Address Book",1983,5298,"Hodges, SC, United States",-82.2442889,34.2876186,1
"Bob Damron's Address Book",1983,5298,"Holland, MI, United States",-86.1089301,42.7875235,1
"Bob Damron's Address Book",1983,5298,"Hollywood, FL, United States",-80.1494901,26.0112014,7
"Bob Damron's Address Book",1983,5298,"Holyoke, MA, United States",-72.6162009,42.2042586,2
"Bob Damron's Address Book",1983,5298,"Homestead, PA, United States",-79.9119948,40.4059025,1
"Bob Damron's Address Book",1983,5298,"Honolulu, HI, United States",-157.8581401,21.3098845,8
"Bob Damron's Address Book",1983,5298,"Hoquiam, WA, United States",-123.8839028,46.977043,1
"Bob Damron's Address Book",1983,5298,"Hot Springs, AR, United States",-93.0546003,34.5077615,3
"Bob Damron's Address Book",1983,5298,"Houma, LA, United States",-90.7195348,29.5957696,5
"Bob Damron's Address Book",1983,5298,"Houston, TX, United States",-95.3698028,29.7604267,79
"Bob Damron's Address Book",1983,5298,"Huntington Park, CA, United States",-118.2250725,33.9816812,3
"Bob Damron's Address Book",1983,5298,"Huntington, NY, United States",-73.425676,40.8681539,1
"Bob Damron's Address Book",1983,5298,"Huntington, WV, United States",-82.445154,38.4192496,5
"Bob Damron's Address Book",1983,5298,"Huntsville, AL, United States",-86.5861037,34.7303688,6
"Bob Damron's Address Book",1983,5298,"Hyannis, MA, United States",-70.2881124,41.6524911,1
"Bob Damron's Address Book",1983,5298,"Idaho Falls, ID, United States",-112.0407506,43.4926602,5
"Bob Damron's Address Book",1983,5298,"Indiana, PA, United States",-79.1525349,40.6214551,2
"Bob Damron's Address Book",1983,5298,"Indianapolis, IN, United States",-86.158018,39.76909,21
"Bob Damron's Address Book",1983,5298,"Indio, CA, United States",-116.2155619,33.7205771,1
"Bob Damron's Address Book",1983,5298,"Inglewood, CA, United States",-118.3531311,33.9616801,2
"Bob Damron's Address Book",1983,5298,"Interlochen, MI, United States",-85.7676077,44.6453738,1
"Bob Damron's Address Book",1983,5298,"Iowa City, IA, United States",-91.5346169,41.6578257,3
"Bob Damron's Address Book",1983,5298,"Ipswich, MA, United States",-70.8411558,42.6791832,1
"Bob Damron's Address Book",1983,5298,"Ithaca, NY, United States",-76.5018807,42.4439614,3
"Bob Damron's Address Book",1983,5298,"Jackson, MI, United States",-84.4013462,42.245869,1
"Bob Damron's Address Book",1983,5298,"Jackson, MS, United States",-90.1848103,32.2987573,6
"Bob Damron's Address Book",1983,5298,"Jackson, NH, United States",-71.1850996,44.1462613,1
