"publication","year","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Bob Damron's Address Book",1977,2736,"Marquette, MI, United States",-87.3953713,46.5436199,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Mason City, IA, United States",-93.2010367,43.1535728,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Mayaguez, PR, United States",NA,NA,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"McAllen, TX, United States",-98.2300124,26.2034071,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Medford, MA, United States",-71.1061639,42.4184296,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Medford, OR, United States",-122.8755949,42.3265152,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Memphis, TN, United States",-90.0489801,35.1495343,8,0.292397660818713
"Bob Damron's Address Book",1977,2736,"Mendocino, CA, United States",-123.7994591,39.3076744,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Miami Beach, FL, United States",-80.1300455,25.790654,9,0.328947368421053
"Bob Damron's Address Book",1977,2736,"Miami, FL, United States",-80.1917902,25.7616798,30,1.09649122807018
"Bob Damron's Address Book",1977,2736,"Middlebury, VT, United States",-73.16734,44.0153371,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Midway City, CA, United States",-117.9863236,33.7446861,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Milwaukee, WI, United States",-87.9064736,43.0389025,19,0.694444444444444
"Bob Damron's Address Book",1977,2736,"Mineola, NY, United States",-73.6411129,40.749214,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Minneapolis, MN, United States",-93.2650108,44.977753,7,0.255847953216374
"Bob Damron's Address Book",1977,2736,"Minot, ND, United States",-101.2922906,48.2329668,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Miramar, PR, United States",NA,NA,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Missoula, MT, United States",-113.9940314,46.8721284,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Mobile, AL, United States",-88.0398912,30.6953657,6,0.219298245614035
"Bob Damron's Address Book",1977,2736,"Modesto, CA, United States",-120.9970014,37.6392595,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Monmouth, IL, United States",-90.6473576,40.9114271,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Monroe, LA, United States",-92.1193012,32.5093109,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Monroe, NY, United States",NA,NA,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Monterey, CA, United States",-121.8946761,36.6002378,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Montgomery, AL, United States",-86.3077368,32.3792233,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Mount Clemens, MI, United States",-82.8779754,42.5972563,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Muncie, IN, United States",-85.3863599,40.1933767,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Muskegon, MI, United States",-86.2483921,43.2341813,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Nantucket, MA, United States",-70.0999891,41.28394,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Nashville, TN, United States",-86.7816016,36.1626638,7,0.255847953216374
"Bob Damron's Address Book",1977,2736,"New Bedford, MA, United States",-70.934205,41.6362152,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"New Brunswick, NJ, United States",-74.4518188,40.4862157,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"New Haven, CT, United States",-72.9278835,41.308274,6,0.219298245614035
"Bob Damron's Address Book",1977,2736,"New Hope, PA, United States",-74.9512785,40.3642728,12,0.43859649122807
"Bob Damron's Address Book",1977,2736,"New London, CT, United States",-72.0995209,41.3556539,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"New Monterey, CA, United States",-121.8946761,36.6002378,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"New Orleans, LA, United States",-90.0715323,29.9510658,45,1.64473684210526
"Bob Damron's Address Book",1977,2736,"New York, NY, United States",-74.0059728,40.7127753,170,6.21345029239766
"Bob Damron's Address Book",1977,2736,"Newark, NJ, United States",-74.1723667,40.735657,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Newport, RI, United States",-71.3128285,41.4901024,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Niagra Falls, NY, United States",-79.0377388,43.0962143,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Norfolk, VA, United States",-76.2858726,36.8507689,10,0.365497076023392
"Bob Damron's Address Book",1977,2736,"North Beach, MD, United States",-76.5310669,38.7073406,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Norwalk, CT, United States",-73.4081575,41.117744,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Nyack, NY, United States",-73.9179146,41.0906519,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Oakland, CA, United States",-122.2711639,37.8043514,12,0.43859649122807
"Bob Damron's Address Book",1977,2736,"Oceanside, CA, United States",-117.3794834,33.1958696,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Odessa, TX, United States",-102.3676431,31.8456816,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Ogunquit, ME, United States",-70.5986223,43.2468352,5,0.182748538011696
"Bob Damron's Address Book",1977,2736,"Oklahoma City, OK, United States",-97.5164276,35.4675602,9,0.328947368421053
"Bob Damron's Address Book",1977,2736,"Old Orchard Beach, ME, United States",-70.3772911,43.5177659,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Olean, NY, United States",-78.429927,42.083639,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Omaha, NE, United States",-95.9345034,41.2565369,5,0.182748538011696
"Bob Damron's Address Book",1977,2736,"Orlando, FL, United States",-81.3789269,28.5383832,10,0.365497076023392
"Bob Damron's Address Book",1977,2736,"Oshkosh, WI, United States",-88.5426136,44.0247062,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Palm Springs, CA, United States",-116.5452921,33.8302961,19,0.694444444444444
"Bob Damron's Address Book",1977,2736,"Palo Alto, CA, United States",-122.1430195,37.4418834,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Panama City, FL, United States",-85.6602058,30.1588129,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Parkersburg, WV, United States",-81.5615135,39.2667418,5,0.182748538011696
"Bob Damron's Address Book",1977,2736,"Pasadena, CA, United States",-118.1445155,34.1477849,5,0.182748538011696
"Bob Damron's Address Book",1977,2736,"Passaic, NJ, United States",-74.1284764,40.8567662,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Patchoque, NY, United States",-73.019343,40.7659783,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Paterson, NJ, United States",-74.171811,40.9167654,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Pensacola, FL, United States",-87.2169149,30.421309,6,0.219298245614035
"Bob Damron's Address Book",1977,2736,"Peoria, IL, United States",-89.5889864,40.6936488,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Philadelphia, PA, United States",-75.1652215,39.9525839,43,1.57163742690058
"Bob Damron's Address Book",1977,2736,"Phillipsburg, NJ, United States",-75.1901761,40.6937099,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Phillipsville, CA, United States",-123.7860578,40.2091664,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Phoenix, AZ, United States",-112.0740373,33.4483771,20,0.730994152046784
"Bob Damron's Address Book",1977,2736,"Piermont, NY, United States",-73.918192,41.0420414,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Pine HIll, NY, United States",NA,NA,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Pittsburgh, PA, United States",-79.9958864,40.4406248,17,0.621345029239766
"Bob Damron's Address Book",1977,2736,"Plainfield, NJ, United States",-74.4073736,40.6337136,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Plattsburg, NY, United States",-73.4529124,44.6994873,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Pocatello, ID, United States",-112.4506191,42.8621042,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Pomona, CA, United States",-117.7499909,34.055103,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Pompano Beach, FL, United States",-80.1247667,26.2378597,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Ponce, PR, United States",NA,NA,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Pontiac, MI, United States",-83.2910468,42.6389216,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Port Huron, MI, United States",-82.4249142,42.9708634,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Portland, ME, United States",-70.2568189,43.6590993,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Portland, OR, United States",-122.6783853,45.515232,30,1.09649122807018
"Bob Damron's Address Book",1977,2736,"Portsmouth, NH, United States",-70.7625532,43.0717552,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Pownal, VT, United States",-73.2269461,42.792313,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Presque Isle, ME, United States",-68.0158615,46.681153,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Princeton, NJ, United States",-74.6672226,40.3572976,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Providence, RI, United States",-71.4128343,41.8239891,12,0.43859649122807
"Bob Damron's Address Book",1977,2736,"Provincetown, MA, United States",-70.1846012,42.0547136,42,1.53508771929825
"Bob Damron's Address Book",1977,2736,"Pueblo, CO, United States",-104.6101033,38.2705996,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Queens, NY, United States",-73.7948516,40.7282239,5,0.182748538011696
"Bob Damron's Address Book",1977,2736,"Quincy, IL, United States",-91.4098726,39.9356016,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Racine, WI, United States",-87.7828523,42.7261309,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Raleigh, NC, United States",-78.6381787,35.7795897,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Randolph, MA, United States",-71.042551,42.1619739,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Rapid City, SD, United States",-103.2310149,44.0805434,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Reading, PA, United States",-75.9268747,40.3356483,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Redding, CA, United States",-122.3916754,40.5865396,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Redondo Beach, CA, United States",-118.3884078,33.8491816,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Redwood City, CA, United States",-122.228141,37.4847955,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Rehoboth Beach, DE, United States",-75.0760137,38.7209454,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Reno, NV, United States",-119.8142691,39.529919,8,0.292397660818713
"Bob Damron's Address Book",1977,2736,"Revere Beach, MA, United States",-70.9814627,42.4255431,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Richmond, VA, United States",-77.4360481,37.5407246,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Riverside, CA, United States",-117.3754942,33.9806005,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Roanoke, VA, United States",-79.9414266,37.2709704,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Rochester, MI, United States",-83.1338214,42.680588,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Rochester, MN, United States",-92.4801989,44.0121221,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Rochester, NY, United States",-77.6088465,43.1565779,13,0.475146198830409
"Bob Damron's Address Book",1977,2736,"Rock Island, IL, United States",-90.5787476,41.5094771,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Rock Springs, WY, United States",-109.2029043,41.5874644,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Rockford, IL, United States",-89.0939952,42.2711311,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Roman, MT, United States",-114.1015013,47.5288233,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Rome, NY, United States",-75.4557303,43.2128473,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Running Springs, CA, United States",-117.1092049,34.2077859,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Russian River, CA, United States",-123.011048270873,38.9116324986166,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Rutland, VT, United States",-72.9726065,43.6106237,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Sacramento, CA, United States",-121.4943996,38.5815719,18,0.657894736842105
"Bob Damron's Address Book",1977,2736,"Saginaw, MI, United States",-83.9508068,43.4194699,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Salinas, CA, United States",-121.6555013,36.6777372,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Salt Lake City, UT, United States",-111.8910474,40.7607793,8,0.292397660818713
"Bob Damron's Address Book",1977,2736,"San Antonio, TX, United States",-98.4945922,29.4251905,18,0.657894736842105
"Bob Damron's Address Book",1977,2736,"San Bernardino, CA, United States",-117.2897652,34.1083449,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"San Clemente, CA, United States",-117.6126004,33.4273521,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"San Diego, CA, United States",-117.1610838,32.715738,33,1.20614035087719
"Bob Damron's Address Book",1977,2736,"San Francisco, CA, United States",-122.4194155,37.7749295,172,6.28654970760234
"Bob Damron's Address Book",1977,2736,"San Gabriel, CA, United States",-118.1058333,34.0961111,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"San Jose, CA, United States",-121.8852525,37.33874,8,0.292397660818713
"Bob Damron's Address Book",1977,2736,"San Juan, PR, United States",NA,NA,25,0.91374269005848
"Bob Damron's Address Book",1977,2736,"San Rafael, CA, United States",-122.5310874,37.9735346,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Santa Barbara, CA, United States",-119.6981901,34.4208305,6,0.219298245614035
"Bob Damron's Address Book",1977,2736,"Santa Clara, CA, United States",-121.9552356,37.3541079,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Santa Cruz, CA, United States",-122.0307963,36.9741171,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Santa Fe, NM, United States",-105.937799,35.6869752,5,0.182748538011696
"Bob Damron's Address Book",1977,2736,"Santa Maria, CA, United States",-120.4357191,34.9530337,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Santa Monica, CA, United States",-118.4911912,34.0194543,7,0.255847953216374
"Bob Damron's Address Book",1977,2736,"Santa Rosa, CA, United States",-122.7140548,38.440429,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Santurce, PR, United States",NA,NA,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Sarasota, FL, United States",-82.5310117,27.336465,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Saugatuck, MI, United States",-86.2019825,42.6550248,7,0.255847953216374
"Bob Damron's Address Book",1977,2736,"Sausalito, CA, United States",-122.4852507,37.8590937,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Savannah Beach, GA, United States",NA,NA,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Savannah, GA, United States",-81.091203,32.0808989,4,0.146198830409357
"Bob Damron's Address Book",1977,2736,"Sayville, NY, United States",-73.0820556,40.7359317,3,0.109649122807018
"Bob Damron's Address Book",1977,2736,"Schenectady, NY, United States",-73.9395687,42.8142432,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Scottsdale, AZ, United States",-111.9216734,33.4948764,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Scranton, PA, United States",-75.6624122,41.408969,2,0.0730994152046784
"Bob Damron's Address Book",1977,2736,"Seattle, WA, United States",-122.3328481,47.6061389,38,1.38888888888889
"Bob Damron's Address Book",1977,2736,"Sedona, AZ, United States",-111.7609896,34.8697395,1,0.0365497076023392
"Bob Damron's Address Book",1977,2736,"Shaker Heights, OH, United States",-81.5370671,41.4739419,1,0.0365497076023392
