"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"D-GEMS","Bars","4425 North Front St;","Harrisburg","PA","Tel. 255-9488.","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Strawberry Cafe","Bars","704 North Front St","Harrisburg","PA","(across from William Penn Museum)","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Archives","Bars","714 North 3rd Street","Harrisburg","PA","Tel. 234-4207","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Pegasus ","Bars","Forester St;","Harrisburg","PA","Tel. 233-6800","**","Bars, Clubs, Coffeehouses","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church ","Religious Groups","","Harrisburg","PA","Tel. 238-3746","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Marc I","Bar/Restaurant","76 Walnut St","Johnstown","PA","Tel.539-7214. Disco/lounge/restaurant. Open 7 days a
week","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sundown Lounge ","Bars","429 N. Mulberry St","Lancaster ","PA","Tel 392-2737","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Railroad House","Restaurants","Front & Perry St","Marietta","PA","Tel. 426-4141","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"PC Club","Bar/Restaurant","615 Port Providence Road","Monteclair ","PA","Tel. 935-9341 & 384-6091","***(**)","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Book Gallery","Feminist Bookstore","19`West Mechanic Street","New Hope","PA","Tel. (215)862-5110.Lesbian and feminist
books/stationery and ceramics. Run by friendly and knowledgable women. Gallery
upstairs.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Karla's","Bar/Restaurant"," 5 West Mechanic","New Hope","PA","Tel. 862-2612","**(MGM)","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Baron","Bar/Restaurant","York Road","New Hope","PA","Tel. 862-9431","**(**)","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Raven ","Bar/Restaurant","385 West Bridge St","New Hope","PA","Tel. 862-2081/2
Raven Hall Motel
","**","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Wedgewood Inn","Hotel","11 West Bridge Street","New Hope","PA","Tel.(215)862-2570.Victorian
bed and breakfast inn-hardwood floors, lofty ceilings and antique furniture.
They have gay periodicals and guides on hand and receive many letter of
recommendation. $50.00 for a double includes a great continental breakfast.
Say'hi' from GAIA","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Au Cournat","Publications","319 S 12th St","Philadelphia","PA","(subscription from: AU COURANT, 319 South 12th Stree; Tel. 592-4615.)(or on sale at GIOVANNI'S ROOM, 12th & Pine Streets) for: Alcohol & drug abuse groups, bars & clubs, bookstores, centers, counselling, crime victims support groups, discrimination support groups, health problems, legal advice, media, mental health, movies, organizations, referrals, religious groups, restaurants, travel agencies + Delaware, New Jersey & Pennsylvania Statewide information. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Philadelphia Gay News","Publications","","Philadelphia","PA","Lots of local info. On sale at Giovanni's Room. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Greater Philadelphia Women's Pages","Publications","","Philadelphia","PA","On sale at GIOVANNI'S ROOM.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Lesbian Hotline","Services","","Philadelphia","PA","Tel  (215)222-5110/1 rates from 6pm-9pm most nights
(check v•lth their tare for n 3W current hours)-their tape is fabulous:
everything you need to know about the current lesbian scene in Philadelphia-
-including SISTERSPACE happenings, local group info & info about new and
projected lesbian groups. (Nice voice, too","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Switchboard: Gay Switchboard","Services","","Philadelphia","PA","Tel. 592-8419- 6pm-11pm 7 nights a week. Otherwise a taped message. Counselling, what's happening, medical/legal/business referrals. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Tel-A-Woman ","Services","","Philadelphia","PA","Tel. LO3 8599. Women's info. exchange.
SWITCHBOARD: GAY SWITCHBOARD-Tel. 592-8419- 6pm-11pm 7 nights a
week. Otherwise a taped message. Counseling, what's happening,
medical/legal/business referrals","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Amazon Country","Radio Program","","Philadelphia","PA"," WXPN-FM,88.9FM Sunday at 1-2pm","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Mamzelle's","Bars","204 S Quince St","Philadelphia","PA","(between 11th & Walnut) Tel. 629-0590. Lesbian entertainment complex which gets rave recommendations from visitors all over the world. -2 floors of disc/bars/excellent women's entertainment. Black jack table! Open Weds-Sat. 8pm-2am/Sun. 5pm-1am. Be sure and say 'hi' from GAIA. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Raffles","Bars","243 S. Carmac St","Philadelphia","PA","Tel. 545-6969. ","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Season's","Bars","1306 Drury St","Philadelphia","PA","1306/08 Drury St; Tel. 545-8793/546-7134. Cocktails/music/video. Soup and hand craved sandwiches. Opens at 5pm closes about 9pm/Sunday T-dance at 5pm-free buffet at 5:30. Obviously a great after work bar. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sneaker's ","Bars","7 N 3rd St","Philadelphia","PA","Tel. 922-9306. Disco/pool tables/highly recommended. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Two-Four Club","Bars","1224 Saint James St","Philadelphia","PA","After hours dance bar, a private club with lots of privacy. Recommended. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Venture Inn","Bars","255 S Camac St","Philadelphia","PA","Tel. 545-8731. Usually more gay men than women, but still o.k.-this is the oldest gay bar in the U.S.!- Great food, it's extremely fresh and extremely cheap. Recommended. ","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Beth Ahava","Religious Groups","2116 Walnut St","Philadelphia","PA","Tel.569-3109. (LOX 3109). Gay Jews (why else would
they have LOX in their phone number??)-Services 1st/3rd/5th Friday of each month.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church","Religious Groups","P.O.Box 8174;1910","Philadelphia","PA","Office: 1706
Fairmount Ave; Tel. 235-0769","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"SisterSpace","Groups","P.O. Box 18521","Philadelphia","PA","Tel.222-5110,(Lesbian Hotline) 6pm-9pm
Mon.-Fri. Dances, social events, educational programs, September weekend retreats
for women only. They keep you well informed about their happenings with ads in
GAY NEWS, etc. LESBIAN HOTLINE tape tells you about them and so can
GIOVANNI'S ROOM (ticket sales, etc.). Very highly recommended lesbian group,
accent on feminism.","**","Groups","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Woman's Books Connection","Feminist Bookstore","1006 Pine St","Philadelphia","PA","(at tenth) Tel, 625-4875. 'We carry an excellent selection of lesbian/feminist and non-sexist children's literature, as well as womyn's music/posters/cards/buttons/jewelry/puzzles/shirts and tarot cards. MAIL ORDER. Hours: M & W 10am-6pm/Tu., Th., Fri. & Sat. 10am-9pm/Sun. 1pm-6pm. They sell GAIA'S GUIDE. Say 'hi' from GAIA. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Cafe Rouge","Restaurants","500 South St","Philadelphia","PA","Tel. 923-6714. (Above Grendel's Lair)- poultry/seafood/pasta. Open Tu.-Sun. 6pm-10pm","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Judy's","Restaurants","3rd & Bainbridge","Philadelphia","PA","Recommended by GIOVANNI'S ROOM, 'elegant food' apparently a bit on the expensive side, but worth it for a really special eating night out. Owned by 2 nice women. ","*","Restaurants","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Uncle's","Restaurants","1220 Locust","Philadelphia","PA","Tel. 546-6660. Dinner: 5pm-11pm, Sunday brunch: 11am-5pm. ","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Mahogany","Bar/Restaurant","5103 Market St","Philadelphia","PA","Tel. 747-5558 Might be closing. ","****","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Elizabeth Blackwell Health Center for Women","Health Center","","Philadelphia","PA","Tel. 923-7577.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Wooden Shoe Books and Records","Alternative Bookstore","112 S 20th St","Philadelphia","PA","(at Chestnut);Tel.569-2477. Lesbian titles/non-'adult' gay titles/women's studies/magazines and newspapers/posters/buttons. MAIL ORDER, they sell GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Giovanni's Room","Gay/Lesbian/Feminist Bookstore","345 S 12th St","Philadelphia","PA","19107, Tel. 923-2960. An eleven year old bookstore with a huge feminist and lesbian titles-non-sexist children's literature, posters, buttons, records, (women's music), cards and gifts plus periodicals and newspapers, guides, including GAIA'S Guide+ feminist tarot cards and jewelry. Enormous MAIL ORDER CATALOGUE- Bulletin board, ticket sales, local info, reading couches, authors nights. Your first stop in lesbian/feminist Philadelphia.Say 'hi' from GAIA... For your mai ordering convenience, they now have a toll free number: 1-800-222-6996. (with credit card). A great way to buy GAIA'S Guide for $12.50 including postage and discretion. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"OUT! ","Publications","640 Allenby Ave","Pittsburgh","PA","Thanks for help with updating this section to OUT! 'OUT' Newspaper, from: OUT PUBLISHING COMPANY 640 Allenby Avenue (suite 201); 15218-Tel.243-3341. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Norreh Social Club","Bars","1226 Herron Ave","Pittsburgh","PA","Tel. 682-9869. Private club-women only
on the top floor.","**(**)","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Players","Bars","430 East 8th Ave ","Pittsburgh","PA","Tel. 461-9231. Probably your best bet
in Pittsburgh. Bar/lounge/dance bar/game room. Open Mon.-Sat. 8:30pm-2am. DJ
6 nights a week","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Shawn's","Bars","1209 5th Ave","Pittsburgh","PA","(Hill District) Tel. 566-9194. A real old-timer, but located
in a bad part of town.","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Tender Trap","Bars","229 S. Highland Ave","Pittsburgh","PA","Tel. 362-8200. Two floor disco +
piano bar","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Traveller's","Bars","6525 Hamilton Ave;","Pittsburgh","PA","Tel. 661-0340. Restaurant/intimate lounge
area/video screens/game room. Private club. Women's nights. Conflicting reports.
** TENDER TRAP,229 S. Highland Ave (Shadyside); Tel. 362-8200. Two floor disco +
piano bar.","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Grutrude Steins Memorial Bookstore","Feminist Bookstore","1003 East Carson Street","Pittsburgh","PA","Open Fri. 4-8pm/Sat. & Sun. noon-6pm.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Community Center","Centers","800 Wood Street ","Pittsburgh","PA","Tel. 243-4522.
HOTLINE: M-F 6pm-9pm + Sun. 1pm-3","***","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"WildSisters ","Bar/Restaurant","27th & Jane Streets","Pittsburgh","PA","43-GLCC. Nice
restaurant/small bar/open stage for women entertainers/art displays. Check with
them for new opening hours.","****","Bar/Restaurant","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Zack’s Fourth Ave","Bar/Restaurant","333 Fifth Ave;","Pittsburgh","PA","Spacious disco/comfortable dining
area/balcony bar.
The Complete Gay Journal
SERVING PITTSBURGH
Pennsylvania-West Virginia
Ohio Tri State
12 issues 3rd dus $15.00
12 issues 1st dus $25.00
Sample copy $3.00 postpaid
Send with payment to:
OUT PUBLISHING CO.,
500 S. Aiken Ave., Suite 106, Pittsburgh, Pa; 15232
","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Blueberry Ridge","Guest House","Box 67, Scotrun,PA;18533","Pocono Mountains","PA","Tel.(717)629-5036/(212)729-1748. Womyn's guest house. Beautiful
modern house/panoramic views/skking/ice-skating/sleigh riding-rafting/golf/tennis.
$35.00 double per night. Say'hi' to Greta and Pat from GAIA","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Rainbow Mountain Resort ","Resort/Hotel ","P.O.Box 788,","Pocono Mountains","PA","Tel. 223-8484. A great resort-all gay and 50% women","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"CR Club","Bars","6405 Market St ","Upper Darby ","PA","Tel. 352-9762","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"MSA Club","Bars","6505 Market St","Upper Darby ","PA","Tel.352-9762","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Town Tavern","Bars","41 North George St","York","PA","Tel. 843-8591","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Stars Disco","Bars","1 Calle Beach Hotel","San Juan ","PR","Atlantic Beach Hotel, 724-0034. ","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"La Vista","Bar/Restaurant","151 Tetuan","San Juan ","PR","(corner San Jose); Tel. 722-2514 or 723-7360.","***","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Arcos Blancos","Hotels/Motels/Guesthouses","10 Carrion Court","San Juan ","PR","Tel. 728-6725 Swimming pool/tropical gardens/all rooms with private bath/103 feet from Condado Beach. Doubles from $45.00.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"El Prado","Hotels/Motels/Guesthouses","1350 Luchetti St","San Juan ","PR","Tel. 728-5925 & 728-0855. Small, exclusive inn, Spanish style patio and pool/all rooms with private bath. breakfast and light lunches on the veranda. Doubles from $35.00-apartments from $40.00. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lutece-on-the-Beach","Hotels/Motels/Guesthouses","1 Atlantic Pl","San Juan ","PR","Ocean Park (off Mc Leary Ave;) Tel. 728-0855/728-5925. Guest house and holiday apartments/swimming pool/lively outdoor patio/bar-restaurant/all rooms with private bath. Air-conditioning, or tropical ceiling fans. Free continental breakfast. Doubles from $35.00. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Narragansett Pier Inn","Guest House","7 Prospect Ave","Narragansett","RI","Tel. 783-8090. Turn of the
century ocI 111111 •,ort Comfortable lodgings and heary breakfasts, spacious treed
grounc.h Ill tJ 1111dl11oukfust from $40.00-$50.00-year round. Carrie Jacobson and
Susun Ilrn1cl111r,l1111koopor","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"David's","Bars","28 Prospect Hill","Newport","RI","Tel. 847-9698 Neighborhood gay bar atmosphere.
Wo k rut,1 11'1,disco Sunday tea-dance and lots of happy hours","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Raffels","Bars","3 Farwell Street ","Newport","RI","Tel. 847-9663 Pleasant and friendly.","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Brinley Victorian Inn","Guest House","","Newport","RI","Tel. 849-7465 Cozy rooms, lots of flowers and antiques.
Bed and Breakfast","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Women’s Growth Center","Services","97 Knowles St","Pawtucket","RI","Tel. 728-6023. This is a lesbian owned
bus In ss off ring a variety of social services and support groups utilizing a feminist
approach Coll for appointment. Newsletter","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Dobee's","Bars","674 Dexter St Central Falls","Providence","RI","Tel.728-4170. Open 5pm-1amweekdays
& 10am-1am Sundays","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Marty's","Bars","176 Railroad Street ","Providence","RI","Tel. 728-5460. Open 7 days a
week-3pm-1am (Central Falls)","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Old Cabana","Bars","81 Valley St","Providence","RI","Tel. 331-8355. Bar and restaurant, disco, pool
tables, entertainment-women entertainers every weekend. Open Weds/Th/
Sun: 7pm-1am & weekends and holidays: 7pm-2am. Very highly
recommended. Say'hl' from GAIA","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Lesbian/ Feminist Union","Groups","","Providence","RI","Tel. 728-6023 (answerphone)","**","Group","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Sara Doyle Women’s Center","Centers","185 Meeting Street","Providence","RI","Tel. 863-2189. Home of
the Brown Lesbian Collective. Political and social activities, counseling and
referrals.switchboard service. Library of 1200 books & periodicals","****(*)","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Dorrwar Bookstore","Bookstores","107 1/2 Hope St","Providence","RI","Tel. 521-3230. Gay and feminist
titles/posters/records/jewleryfT shirts/buttons/used books/periodicals/postcards/
greeting cards. Children's section. Bulletin board and free films on women's and
gay issues. They sell GAIA'S GUI DE. Say'hi' from GAIA. Open 10am-6pm-late night
Thurs","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Loft","Bar/Swimming Pool","Farnum Pike","Smithfield","RI","Tel. 231-1180.Open 6pm-1am 7 days a week.","**MGM","Bars, Clubs, Coffeehouses","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Kings & Queens","Bars","285 Front St","Woonsocket","RI","Tel. 762-9538","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Battery Club","Bars","280 Meeting Street","Charlestown","SC","Tel 723-1626","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church ","Religious Groups","8, Archdale St","Charlestown","SC"," Tel.763-0321","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Fortress Club","Bars","3134 Two Notch Road","Columbia","SC","Tel. 754-9848","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Club Gemini ","Bars","443 East Stone Avenue","Greenville","SC","","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sioux Empire Gay and Lesbian Coalition ","Organizations","PO Box 220","Sioux Falls","SD","","*","Organizations","",1985,"TRUE","TRUE","FALSE","FALSE","manual"
"The Brass Act","Bars"," 321 South Lincoln","Sioux Falls","SD","Tel. 331-4416","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Go-Go Club","Bars","1077 Duncan Avenue","Chattanooga ","TN","Tel. 698-1023","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Alan’s Gold","Bar/Restaurant","1100 Mc Callie Ave","Chattanooga ","TN","Tel. 629-8080. Dancing, live entertainment, incl.
women entertainers. Open daily 5pm-3am. TV lounge, pool table, great deli
sandwiches. Gay women & men","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Office","Bars","319 Commerce Street","Clarksville","TN","","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Mountain Womyn's Coalition ","Organizations","PO Box 1807","Knoxville","TN","PO Box 18074; 37928","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Badlands","Bars","17 N. Gay","Knoxville","TN","Tel. 542-9257. Plus disco ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Upstage 54","Bars","501 White. ","Knoxville","TN","Tel 522-6966","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Dignity","Religious Groups","PO Box 9451","Knoxville","TN","37940-0451; Tel. 577-3772 METROPOLITAN COMMUNITY CHURCH:3219 Kingston Pike, (in the Tennessee Unitarian Building) Box 2343; 37917. Tel. 521 6546. Lots of informal get-togethers","*","Groups","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Lord Lindsay's","Restaurants","615 Hill","Knoxville","TN","Tel. 522-2178. Gay owned and operated. Open
11am-12am","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Pepper Tree","Bar/Restaurant","317 North Gay Street","Knoxville","TN","Tel. 525-5647. Disco, deli restaurant, lounge and bar + 2 level patio. Open 11:30am-2:30am, closed Mondays. Recommended gay complex","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Tenesse Lesbians Archives ","Special Interest Groups","PO Box 252","Knoxville","TN","c/o OKRA RIDGE FARM, Rte. 2, Box 252 Lutrell; 37779 Tel. 992-8423 ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Carousel","Show bars","1501 White Ave","Knoxville","TN","501 White Ave. (unverified)","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gaze","Publications","PO Box 3038","Memphis","TN","Memphis; 38103","","","",1985,"TRUE","TRUE","FALSE","FALSE","manual"
"National Organization for Women (NOW)","Organizations","PO Box 40928","Memphis","TN","Box 40928; 38104","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay Alternative ","Radio Program","","Memphis","TN","WEVL-FM90.3. Presented by MEMPHIS GAY COALITION,
Sundays 3pm.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Dr's","Bars","12 N. Cleveland","Memphis","TN","Tel. 726-9245. Mixed gay women & men","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"P.W. Bumps","Bars","38 N. Cleveland","Memphis","TN","Tel. 726-9953","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The 8th Day","Bars","382 Poplar St. ","Memphis","TN","Pedominantly women","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Other Side","Bars","","Memphis","TN","","**(MGM)","Bars, Clubs, Coffeehouses","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Pendulum ","Bars","92 North Avalon St","Memphis","TN","Tel. 725-1530","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Trapper Johns","Bars","616 Marshall Ave","Memphis","TN","Tel. 527-6348. Gay women and men","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church ","Religious Groups","24 Central Avenue","Memphis","TN","Tel 274-8355","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Healthy Trading","Restaurants","783 Union Ave","Memphis","TN","","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"J Wags","Restaurants","268 Madison","Memphis","TN","Tel. 726-9011","*","Restaurants","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay/ Lesbian Alcoholics Anonymous Group (PHOENIX)","Special Interest Groups","1265 Union","Memphis","TN","Meets Weds 8pm, Fri 10pm, Sun 8pm, Methodist Central, Medical Arts Bldg, 1265 Union. Tel.365-7153","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Memphis Center For Reproductive Health ","Health Center","1462 Poplar ","Memphis","TN","Poplar at McNeil; 38104. Tel. 274-3550. Non-profit feminist health clinic offering a full range of gyneacological
care","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Book Cottage","Gay/Lesbian Bookstore","113 Madison,","Memphis","TN","Tel. 726-5857. Gay, lesbian & feminist titles.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gay Switchboards","Organization and Services","","Memphis","TN","Tel. 726-4299 (726-GAYY)-7 M-1AM nightly","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"George’s ","Gay Complex","600 Marshall St","Memphis","TN","Tel. 526-1038. Recommendended ","**","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Encore ","Books, Cards And Gift Shop","1266 Madison Ave","Memphis","TN","Cards & Gifts Tel 772-8963. Open
noon to 9pm Mon-Sat. Ceramics, posters, calendars, T-shirts,Brass, cards, gift wrap,
books. Mail order available on books (largest selection in Mid-South). Lesbian/women's studies literature, women's music (next to J Wags)","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Slippos ","Bars","2106A 8th Ave South","Nashville","TN","Tel. 269-9150","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Cabaret","Bars","1711 Hayes Street","Nashville","TN","Tel. 320-7082","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Warehouse","Bars","2529 Franklin Road","Nashville","TN","Tel. 385-9689","**(**)","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Women’s Resource Center","Centers","1608 Woodmont ","Nashville","TN"," Tel 385-3952. General
services for women. YWCA. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"B. Palola's","Bar/Restaurant","1812 Hayes St.","Nashville","TN","Tel. 320-0713","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Chute","Bar/Restaurant","2535 Franklin Rd. ","Nashville","TN","Tel. 297-457","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Jungle","Bar/Restaurant","300 4th Ave S.","Nashville","TN","Tel. 256-9411. Plus shows and patio","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"World’s End","Bar/Restaurant","1713 Church St","Nashville","TN","Tel. 329-3480","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"R.M. Mills Bookstore","Bookstore","1817-21st Ave South","Nashville","TN","Tel. 383-5520","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Woman Kind Health Service","Health Clinic ","727 Church St. ","Nashville","TN"," Tel. 329-1478. Feminist,
confidential clinic.
","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Walnut Street Pub","Bars","389 Walnut ","Abilene","TX","Tel. 677-2522. Open Tues-Th.
8pm-midnight, Fri & Sat. 8pm-1am/Sat. 8pm-2am. Closed Mondays (at North Fourth)","**(**)","Bars, Clubs, Coffeehouses","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Maggie’s Disco","Show-Bars","1515 S. Harrison,","Armarillo","TX","Tel.372-5081. Dancing/pool tables/drag
shows and women entertainers. Open 4pm-2pm. Say'hi' from GAIA.","**","Show Bars","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Austin’s Alternative","Bars","5500 South Congress","Austin","TX","Tel. 440-0777","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Chances ","Bars","900 Red River","Austin","TX","Tel. 472-8273","**","Bars, Clubs, Coffeehouses","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Hollywood","Bars","304 West 4th Street","Austin","TX","Tel. 472-0018","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
