"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Stage Coach Inn","","259 East Market St","Akron","OH","Tel. (216)
434-7457","","","",1977,"","","",,"manual"
"Hal's Corner","Bar","1432 Tuscaraways","Canton","OH","Tel.
(216) 454-0868","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Lesbian Line","Organization","","Cincinnati","OH","Tel. 621-CARE For peer
and info.","","","",1977,"checked","","",,"manual"
"The Horseshoe","Bar","1701 Harrison South West","Canton","OH","Tel.
(216) 452-7396","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Dignity for Women","Organization","","Cincinnati","OH","Tel. (Lesbian Line) 621 -CARE","","Organizations","",1977,"checked","","",,"manual"
"Dinah'","Organization","6368 Heitzler","Cincinnati","OH","Tel. (513) 541-7393
and 541-5132. Newsletter.","**","Organizations","",1977,"","","",,"manual"
"Women Helping Women","Organization","","Cincinnati","OH","Tel. 861-8616. Help and
information.","","Organizations","",1977,"checked","","",,"manual"
"Labyris","Organization","","Cincinnati","OH","PO Box 6302 Lesbian group and bookstore. ","**","Organizations","",1977,"checked","","",,"manual"
"Adam's Rib","Bar","217 Calhoul Street","Cincinnati","OH","Tel 281 19691","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"M.C.C.","Organization","320 Resor Avenue","Cincinnati","OH","Tel. (513) 221-2709. A very full range of
social and religious activities.","","Organizations","",1977,"","","",,"manual"
"Gay Switchboard","Organization","","Cleveland","OH","Tel. 696-5330. Sundays and
Thursdays 8pm—3am; Fridays and Saturdays 6pm—
am.","","","",1977,"checked","","",,"manual"
"Golden Lions","Bar","340 Ludlow Street","Cincinnati","OH","Tel 281 4179","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Darwin's ","Bar","214 West Fourth Street","Cincinnati","OH","Tel 513 621 5935","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"High Gear","Newspaper","","Cleveland","OH","PO Box 6177 Tel. 696-5330.
High waulity very gay newspaper with lots of local
news and guidelines. Born: September 1976. It’s
free — “we welcome materials, art work, or photography
by members of the Gay Community”.","","","",1977,"checked","","",,"manual"
"Greenwich Tavern","Restaurants","Gilbert Avenue","Cincinnati","OH","","*","Restaurants","",1977,"checked","","",,"manual"
"Hope for the Gay Alcoholic","Organization","","Cleveland","OH","Tel. (216) 687-0416","","","",1977,"checked","","",,"manual"
"Cleaveland Area Lesbian Feminist Alliance","Organization","","Cleveland","OH","Tel. (216) 932-2669","*****","Organizations","",1977,"checked","","",,"manual"
"What She Wants","Organization","3201 Euclid
Avenue","Cleveland","OH","","","","",1977,"","","",,"manual"
"Twiggy's Place","Bar","2537 St. Clair","Cleveland","OH","Tel 241 8848","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Shaker Club","Bar","2775 South Moreland Avenue","Cleveland","OH","Tel.
752-4100","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Godmother II","Bar","1014 East 63rd Street","Cleveland","OH","Tel.
361-5172. (Downtown).","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Rainbow","Bar","2211 East 9th Street","Cleveland","OH","Tel 216 621 8667","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Baskerville's","Bar","11887 Old River road","Cleveland","OH","Tel. (216) 696-9021. After hours disco —
recommended — super bar.","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Vaults","Bar","1281 West Ninth","Cleveland","OH","Recommended","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Petrarca Lounge","Bar","2216 Petrarc","Cleveland","OH","Tel 216 421 9108","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Nantucket Lounge","Bar","11624 Clinton","Cleveland","OH","Tel 216 696 9750","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Putty Cat Lounge","Bar","Denison at W. 65th","Cleveland","OH","","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Mad Greek","Restaurants","Euclid Heights Blvd, and Coventry
Road.","Cleveland","OH","Tel. 371-0000. Open: 11.30am—11.00pm.
Seven days a week.","","","",1977,"checked","","",,"manual"
"J.J.'s","Bar","2402 St Clair","Cleveland","OH","Tel 216 696 9774","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gypsy's","Restaurants","2418 St Clair Ave","Cleveland","OH","Tel 621 8328","","","",1977,"","","",,"manual"
"Genesis","Restaurants","12200 Euclid","Cleveland","OH","Tel. 421-9359. Vegetarian","","","",1977,"","","",,"manual"
"Lesbian Peer Support","Organization","","Columbus","OH","Box 3321","","","",1977,"checked","","",,"manual"
"Central Ohio Lesbians","Organization","","Columbus","OH","PO Box 8393 Tel. (614) 291-9114. Political and social activities —
regular meetings.","**","Organizations","",1977,"checked","","",,"manual"
"Coventry Books","Bookstore","1832 Coventry Road","Cleveland","OH","Tel.
(216) 932-8111. Feminist titles. Gay titles.","","","",1977,"","","",,"manual"
"Radio Free Lambda","Radio and Television","","Cleveland","OH","10pm weekdays","","","",1977,"checked","","",,"manual"
"OSU - Women's Liberation","Organization","","Columbus","OH","Very supportive to the lesbian community.
Has a gay outreach budget and co-sponsors events
with Central Ohio Lesbians.","****","Organizations","",1977,"checked","","",,"manual"
"Village Grotto","Bar","622 South High Street","Columbus","OH","Open:
lpm—2.30am daily.","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Jack's A Go Go and Off Broadway Lounge","Bar","2210 Summit Street","Columbus","OH","Tel 614 261 9634","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Lesbian Task Force of N.O.W.","Organization","","Columbus","OH","Inquire locally","**","Organizations","",1977,"checked","","",,"manual"
"Ty's","Bar","242 South High Street","Columbus","OH","(Enter from rear).
Tel. (614) 464-2912","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Tiny's","Bar","346 South High Street","Columbus","OH","Tel. (614) 221-1^
Disco and drag shows.","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The New Yorker","Bar","104 E Main Street","Columbus","OH","Tel 614 228 9382","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Logan's Off Broadway","Bar","2210 Summit Street","Columbus","OH","Tel. (614) 261-9634","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Mail-Box","Bar","401 S. Ludlow","Dayton","OH","Tel. (513) 226-9572","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Martinique","Bar","148 Salem Ave","Dayton","OH","Tel. (513) 226-9017","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Kismet Lounge","Bar","232 North 3rd","Columbus","OH","Tel. 225-9460","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The World","Bar","2312 N. Main Street","Dayton","OH","Tel. 276-9673","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Studio One","Bar","810 N. Main Street","Dayton","OH","Tel. (513)
228-9916","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Baker's Bar","Bar","24 Public Square","Lima","OH","Tel. (419) 227-9498","","","",1977,"","","",,"manual"
"Buck's Tavern","Bar","1052 Broadway","Lorain","OH","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Kent Gay Liberation Front","Organization","233 Student Center","Kent","OH","Tel. 672-2068","*","Organizations","",1977,"","","",,"manual"
"Retreat","Resort and Bar","1030 W. Fourth Street","Manfield","OH","Tel 419 227 9498","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Hugel's","Bar","5th and Main Streets","Manfield","OH","Recommended","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Inside/Outside","Bar","2854 Walkerlake Road","Manfield","OH","Tel. ( 419)
529-8311. Bar/Resort.","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Rider's Tavern","Restaurant/Bar","792 Mentor Ave","Painesville","OH","Tel.
(216) 951-6112. Recommended - but it's only 118Y
aft er 9pm.","**","Restaurants","",1977,"","","",,"manual"
"The Water Main","Bar","202 N. Main Street","Piqua","OH","Tel.
(513) 773-9277 or 773-9095","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Summit Lodge Resort","Resort","","Rockbridge","OH","Tel. (614) 385-6823. New address: 26500 Wild Cat
Road. A resort with camping and bath club (for women
as well as men). Swimming pool, restaurant, bar,
bookstore and library.","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"David's Lounge","Bar","160 N. 4th Street","Steubenville","OH","Tel. (614)
283-9274. Private club.","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Book and Cranny","Feminist Bookstore","27 West Sasilly","Springfield","OH","Free Booklist","","","",1977,"","","",,"manual"
"Why Not Cafe","Bar","1400 W. Main Street","Springfield","OH","Tel. (513)
324-9353. 8pm—lam.","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Sahara Club","Bar","3402 Dorr Street","Toledo","OH","Tel. (419)
535-9021","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"T.J.'s ","Bar","417 Jackson Street.","Toledo","OH","Tel. (419) 241-0080","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Open Closet","Bar","3330 Secor Road","Toledo","OH","Tel. (419)
535-9211","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"P.R.O ","Organization","","Toledo","OH","Tel. 243-9351. Their
publication: “Pro-Gram”. 33.00 per year. 3-25 each.","***","Organizations","",1977,"checked","","",,"manual"
"Arlington","Restaurants","Second and Main","Toledo","OH","Tel. 691-1357. After
hours dining.","*","Restaurants","",1977,"checked","","",,"manual"
"Scenic Bar","Bar","702 Monroe","Toledo","OH","Tel. (419) 241-0717","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Ann's Bar","Bar","126 Pine Avenue","Warren","OH","Tel. (216)
392-8719","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Outpost","Bar","","Warren","OH","One mile from Turnpike, Exit 14 on
Route 5, next to Betsy Ross Motel.","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Nook'n'Cranny","Restaurants","828 Monroe at Michigan","Toledo","OH","Tel. (419)
241-2793","","","",1977,"","","",,"manual"
"Antioch Gay Center","Organization","","Yellow Springs","OH","Tel. (513) 767-7331 (ext. 217) — Switchboard.
Contact them re: Sappho’s Army.","***(**)","Organizations","",1977,"checked","","",,"manual"
"Troubador","Bar","2010 Market Street","Youngstown","OH","Tel. (216)
788-0872","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Club 21","Bar","2121 South Avenue","Youngstown","OH","Tel. (216) 746-9109","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Flanders","Restaurants","442 Main Street","Cincinnati","OH","","*","Restaurants","",1977,"","","",,"manual"
"Funny Girl","Bar","2422 NW 23rd","Oklahoma City","OK","Private Club","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Our Place","Bar","1302 N Penn","Oklahoma City","OK","Tel 524 9396","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Crescendo","Bar","1724 NW 19th St","Oklahoma City","OK","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Road House","Bar","9625 NE Expressway","Oklahoma City","OK","Open Thurs-Sun only","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Club","Bar","1221 Memorial and 11th","Tulsa","OK","","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Old Eighth Day","Bar","1108 S Lewis","Tulsa","OK","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Friends","Bar","1716 E Third","Tulsa","OK","Tel 584 9329","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Oregon Woman's Land Trust","Land Trust","1821 Jefferson St","Eugene","OR","Tel 342 4671 No private ownership of land. Permanent dwellings and camping. ","","","",1977,"","checked","",,"manual"
"Switchboard","Organization","","Eugene","OR","Tel 686 84435","","","",1977,"checked","","",,"manual"
"Women's Press","Publication","","Eugene","OR","PO Box 562 $4.00 per year. Monthly feminist newspaper. Lots of local information. Lots of lesbian information. ","","","",1977,"checked","","",,"manual"
"Gay People's Alliance","Organization","Suite 1 Emu","Eugene","OR","Tel 686 3327 Women's referrals and resource services, plus social activities. ","***","Organizations","",1977,"checked","","",,"manual"
"Gayouth","Organization","","Eugene","OR","Tel 343 8130 or 746 6755. For under 23s.","*","Organizations","",1977,"checked","","",,"manual"
"M.C.C. of the Willameette Valley","Religious Group","38th and Hillyard","Eugene","OR","Tel 746-7427 Pastor Ms. Ann Montague","","","",1977,"checked","","",,"manual"
"Mountain Movers","Pamphlet & Periodoical Outlet","454 Willamette Street","Eugene","OR","Sells lesbian materials. ","","","",1977,"","","",,"manual"
"Communitype","Typesetting","454 Willamette","Eugene","OR","Tel 687 2556","","","",1977,"","","",,"manual"
"Jackrabbit Press","Pamphlet & Periodoical Outlet","454 Willamette","Eugene","OR","A commercial print shop run by women. ","","","",1977,"","","",,"manual"
"Amazon Kung Fu","Self Defense","","Eugene","OR","Tel 345 2084 or see Womens Press for current info","","","",1977,"checked","","",,"manual"
"Mother Kali's Books","Feminist Shops","333 W 11th ","Eugene","OR","Open Mon-Sat 10am-9pm We sell Gaia's Guide","","","",1977,"","","",,"manual"
"The Book and Tea Shop","Feminist Shops","11646 E 19th Street","Eugene","OR","","","","",1977,"","","",,"manual"
"Riviera Room","Feminist Shops","39 W 10th ","Eugene","OR","Tel 344 0434 Recommended","***","Organizations","",1977,"","","",,"manual"
"Portland Town Council","Organization","320 SW Stark ","Portland","OR","room 303 Tel 503 227 2765 Office, library, regular meetings, social and political activities, referrals and education. Their publication ""Gay Rights - 77 free upon request. ","***","Organizations","",1977,"","","",,"manual"
"Womanshare","Feminist Retreat","1531 Gray's Creek Road","Grant's Pass","OR","All gay women welcome. ","","","",1977,"","","",,"manual"
"Women's Place and Resource Center","Organization","1915 NE Everett","Portland","OR","Tel 503 234 7044 Lesbian rap groups and all woman's school. ","****","Organizations","",1977,"","","",,"manual"
"Tash's ","Bar","316 W Burnside","Portland","OR","","****(?)","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Rising Moon","Bar","413 W Burnside","Portland","OR","Tel 503 223 0363","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Mountain Moving Cafe","Feminist Coffeehouse","532 SE 39th ","Portland","OR","Tel 503 236 7541 Women's nights open 11am-11pm","","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Water Closet","Bar","426 SW 4th ","Portland","OR","at Washington","","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Incredble Edibles","Restaurants","208 NW Couch","Portland","OR","Upstairs Great Atmosphere","","Restaurants","",1977,"","","",,"manual"
"Hamburger Mary's ","Restaurants","SW 9th and Taylor","Portland","OR","","","Restaurants","",1977,"checked","","",,"manual"
"Zorba The Greek ","Bar","626 SW Park","Portland","OR","Tel 502 227 0867","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"A Woman's Place","Feminist Bookstore","13th and Washington","Portland","OR","","","","",1977,"checked","","",,"manual"
"The Lark","Bar","302 De Kalb","Bridgeport","PA","Route 202. At the
bridge.","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Castaways","Hotel/Private Disco Club","629 Front Street","Cresson","PA","Tel. 886-9931 and
886-4413. Mostly gay men.","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Danny's Hideaway","Bar","","Duncansville","PA","Route 220, R.D.l.","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Gay Switchboard","Switchboard","","Harrisburg","PA","Tel. 234-0328. PO Box 872; 17108.","","","",1977,"checked","","",,"manual"
"Washington Grill","Bar","","Erie","PA","West Tenth and Washington
Streets.","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Silhouette","Bar","4425 N. Front St","Harrisburg","PA","Reopened","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Dandelion Tree","Bar","400 N. 2nd Street","Harrisburg","PA","Dancing","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Switchboard","Switchboard","","Lancaster","PA","Tel. (717) 989-2876","","","",1977,"checked","","",,"manual"
"English Tavern","Bar","2947 N. 7th Street","Harrisburg","PA","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Fiddler","Bar","","Lancaster","PA","in a courtyard at King and Prince
Street","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Tally Ho ","Bar","201 W. Orange","Lancaster","PA","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"January's ","Bar","","New Hope","PA","at the Inn at Hope Ridge Farms,
Aquetone Road.","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Rendezvous","Bar","","New Hope","PA","Highway 202 N. Disco. Near the
above two.","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Prelude","Bar","","New Hope","PA","Route 202","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Old Cartwheel Inn","Bar","","New Hope","PA","one mile west on U.S. Hiway
202","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Gay Switchboard of Philadelphia","Switchboard","326 Kater St","Philadelphia","PA","PO Box 15748; 19103. Tel. (215)
928-1919","","","",1977,"checked","","",,"manual"
"Lesbian Hotline","Hotline","","Philadelphia","PA","Tel. (215) SA-9-2001","","","",1977,"checked","","",,"manual"
"Philadelphia Gay News","Publication","2220 Spruce Street","Philadelphia","PA","Tel. (215) 735-5810. Brand new. “Planning to carry a complete line of gay and
feminist publications — and, of course, “Gaia’s
Guide”.”","","","",1977,"","","",,"manual"
"Gayzette","Publication","","Philadelphia","PA","PO Box 15786","","","",1977,"checked","","",,"manual"
"Lesbian Alcoholics Anon","Organization","","Philadelphia","PA","Tel. (215) 277-6027","","","",1977,"checked","","",,"manual"
"Congregation Beth Ishah","Religious Group","643
Ritner St","Philadelphia","PA","","","","",1977,"","","",,"manual"
"Women's Cultural Trust","Religious Group","36th
and Locust Walk","Philadelphia","PA","Tel. HO-5-2605","","","",1977,"checked","","",,"manual"
"Amazon Country/sunshine Gaydream","Radio and Television","","Philadelphia","PA","Ring Gay Switchboard for full current
details.","","","",1977,"checked","","",,"manual"
"Eromin Center","Center","1735 Maudain St","Philadelphia","PA","Tel. (215)
732-3212. Professional counselling for sexual
minorities. Individual, couples and group counselling.","","","",1977,"","","",,"manual"
"PBL","Bar","204 S. Quince St","Philadelphia","PA","Tel. 924-9524. Dancing.
Membership: §3.00 per year with a sponsor.","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Upstairs","Bar","","Philadelphia","PA","Front Street between Market and
Chestnut.","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Dee's Place","Restaurants","512 South St","Philadelphia","PA","","*","Restaurants","",1977,"","","",,"manual"
"D.C.A. Woman's Bar","Bar","204 S.
Camac St.","Philadelphia","PA","Woman’s Bar, (formerly Chez II), 204 S.
Camac St. Tel. 735-5772. A gay women’s bar in
which men are welcome (with women) but not
encouraged. §5.00 p.a. membership, must have","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Pittsburgh Gay News","Publication","","Pittsburgh","PA","PO Box 10236 §6.00 for 12 issues. Lots and lots of local
news.","","","",1977,"checked","","",,"manual"
"Gay Information","Services","","Pittsburgh","PA","Tel. 624-5944","","","",1977,"checked","","",,"manual"
"Alexandria Bookstore","Feminist Bookstore","2041 Walnut Street","Philadelphia","PA","11am—9pm six days a week.","","","",1977,"","","",,"manual"
"Persad Center","Center","5100 Center Ave","Pittsburgh","PA","Tel. (412) 681-5330. Individual and
group counselling. “C-F”, library, research, education,
speakers’ bureau. 24 hour emergency phone.","","","",1977,"","","",,"manual"
"Lambda","Radio and Television","","Pittsburgh","PA","See PGN","","","",1977,"checked","","",,"manual"
"Rape Crises","Services","","Pittsburgh","PA","Tel. (412) 765-2731","","","",1977,"checked","","",,"manual"
"Pittsburgh Free Clinic","Clinic","South Highland and Alder Sts","Pittsburgh","PA","in East End Christian Church. Tel. (412)
661 -5424. “Enlightened treatment for the gay
community.”","","","",1977,"checked","","",,"manual"
"G.C.","Gay Coffeehouse","","Pittsburgh","PA","at the First Unitarian Church,
I Ellsworth and Morewood. (Shadyside). Tel. (412)
N 363-0594","**(**)","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Home Circle Club","Bar","1000 Vinial Street","Pittsburgh","PA","Tel. (412) 231-9963. Wed, Thurs, Sun: 9pm-3am.
\Restaurant, pool table, dancing. A highly recommended
private club.","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"House of Tilden","Bar","6308 Penn Ave","Pittsburgh","PA","Private Club","**(**)","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Norreh Social Club","Bar","1226 Herron Ave","Pittsburgh","PA","Polish Hill","**(**)","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Shawn's","Bar","1209 Fifth Ave","Pittsburgh","PA","Special happenings.
Highly recommended.","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Red Star Saloon","Bar","143 N. 10th Street","Pittsburgh","PA","Tel. 373-9575 Best on Weekends","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"This Is It ","Bar","8th and Walnut","Pittsburgh","PA","Tel. 373-9601. Disco
dancing/dinners. Highly recommended.","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Gay Co-ordinating Society of Bershire County","Group","","Pittsburgh","PA","Political and social activities","*","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Court Street Luncheonette","Restaurants","","Pittsburgh","PA","Gay from 11am—2pm.","*","Organizations","",1977,"checked","","",,"manual"
"My-Oh-My Bar","Bar","128 E. College Street","State College","PA","Tel. 238-2345
Gays galore.”","","","",1977,"","","",,"manual"
"Town Tavern","Bar","41 N. Georgia St.","York","PA","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gays United","Group","","Susquehanna","PA","Watch “P.G.N.” for details.","*","Organizations","",1977,"checked","","",,"manual"
"Marti's Lounge","Bar","176 Railroad St","Central Falls","RI","Tel 4011 728 5460 Almost a Gay Community Center","","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Town & Country","Bar","Rte 44 Farnum Pike","North Smithfield","RI","Disco music - and gay women like it because it's not in Downtown Providence. ","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Franklin Spa","Restaurants","Spring St at Franklin","Central Falls","RI","Tel 401 847 9698","*","Restaurants","",1977,"checked","","",,"manual"
"David's ","Bar","28 Prospect Hill","Central Falls","RI","off Thames. Tel 401 847 9698","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gay Women of Providence","Organization","","Providence","RI","Tel 401 831 5184","*****","Organizations","",1977,"checked","","",,"manual"
"Cabana","Bar","681 Valley St","Providence","RI","Tel 621 9127 It can be tough and it is expensive. Open 7pm-2am","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gay Help Line","Organization","","Providence","RI","Tel 831 9491","","","",1977,"checked","","",,"manual"
"Dorrwar Bookstore","Bookstore","224 Thayer St. ","Providence","RI","Tel 401 521 3230","","","",1977,"","","",,"manual"
"High Street Cafe","Bar","281 High St","Woonsocket","RI","Tel 401 421 4037 50% gay women. Dancing and live bands. ","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gallery","Bar","194 Richmond Street","Providence","RI","Disco downstairs. Quiet, intimate lounge upstairs. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Fife & Drum","Bar","123 Weybosset","Providence","RI","Upstairs over La Boheme. Recommended. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"M.C.C.","Organization","","Providence","RI","Tel 401 831 9491","","","",1977,"checked","","",,"manual"
"Bacchus","Bar","135 Calhoun St","Charleston","SC","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Fortress Club","Bar","5729 Shakespeare Road","Columbia","SC","Tel 754 9848","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"H & M Club","Bar","2300 Notch Road ","Columbia","SC","Disco open until late night","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Roman's Rendezvous","Bar","200 St. Joseph St","Rapid City","SD","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Powder Puff Lounge ","Bar","28 East Main Street","Chatanooga","TN","Tel 615 265 ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gay Switchboard","Switchboard","","Knoxville","TN","Tel 726 4299 50% Gay women","","","",1977,"checked","","",,"manual"
"Butterlfy Cabaret","Bar","1382 Poplar","Memphis","TN","Tel 725 9830","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Carousel","Bar","1501 White Avenue","Knoxville","TN","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"George's Theater Lounge","Bar","1786 Madison","Memphis","TN","Tel 0921 Drag shows and dancing. Recommended. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Rain Check II","Bar","112 Jackson Ave","Memphis","TN","Tel 528 9280 95% Gay men","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"George's ","Bar","1786 Madison","Memphis","TN","Dance floor game room cafeteria, plus, plus, plus","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Last Laugh","Bar","1335 Madison ","Memphis","TN","Gay women/feminists/college students","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Psyche Out","Bar","76 North Cleveland ","Memphis","TN","Tel 725 9842","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"B'J's Cabaret","Bar","1382 Poplar","Memphis","TN","Tel 276 9502","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"WEVL","Radio and Television","","Memphis","TN","Fm 90.3 7:30-8:30pm every Tuesdays ","","","",1977,"checked","","",,"manual"
"Community Bookshop","Bookstore","1907 Madison","Memphis","TN","Tel 726 4531 11am-6pm Mon-Sat Books, records, posters.","","","",1977,"","","",,"manual"
"N.O.W. Lesbian Task Force","Group","","Nashville","TN","Tel 276 8878","**","Organizations","",1977,"checked","","",,"manual"
"Other Side","Bar","","Nashville","TN","Tel 242 9547 Highly recommended super bar","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Jungle Room","Bar","715 Commerce St","Nashville","TN","","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The South Central Region of the U.S. Gay Academic Union","Organization","900 West Avenue","Austin","TX","Professional group of gay women and men. Newsletter","","","",1977,"","checked","",,"manual"
"Austin Lesbian Organization","Organization","","Austin","TX","ALO PO Box 3301 Their publication Goodbye to All That","*****","Organizations","",1977,"checked","","",,"manual"
"Pal's Lounge","Bar","717 W 16th","Amarillo","TX","","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gay Community Services","Organization","2330 Guadalupe","Austin","TX","In the University Y","***(**)","Organizations","",1977,"","","",,"manual"
