record_id,title,description,type,address,city,state,publication,year,notes,amenityfeatures,stars,star.type,full.address,status,geoAddress,lat,lon
d-1978-00841,Buffalo Park,Manitou Springs,Cruising Areas,,Colorado Springs,CO,Bob Damron's Address Book,1978,,Cruisy Area,,,,Location could not be verified. General city or location coordinates used.,,38.857558,-104.912818
d-1977-00796,Buffalo Park,Mantou Springs,Cruising Areas,,Colorado Springs,CO,Bob Damron's Address Book,1977,,Cruisy Area,,,,Google Verified Location,,38.8338816,-104.8213634
d-1977-00797,Buffalo Park,Mantou Springs,Cruising Areas,,Colorado Springs,CO,Bob Damron's Address Book,1977,,Cruisy Area,,,,Location could not be verified. General city or location coordinates used.,,38.857558,-104.912818
d-1974-00604,Bull Pen,(back room at 'ouR Den'),Bars/Clubs,5110 W. Colfax,Denver,CO,Bob Damron's Address Book,1974,,"(W-1972-1989),(SM)",,,,Google Verified Location,,39.7401799,-105.0524766
d-1975-00661,Bull Pen,(back room at ouR Den),Bars/Clubs,5110 W. Colfax,Denver,CO,Bob Damron's Address Book,1975,,"(W-1972-1989),(SM)",,,,Google Verified Location,,39.7401799,-105.0524766
d-1976-00692,Bunk House,"(Ski resort guest house) Tel: 303-453-6475. Box 6, Breckenridge, Colo.",Hotel,,Breckenridge,CO,Bob Damron's Address Book,1976,,"(H-1965-1989),(*),(W-1972-1989),(YC)",,,,Verified Location,,39.52572,-106.046361
d-1976-00693,Bunk House,"(Ski resort guest house) Tel: 303-453-6475. Box 6, Breckenridge, Colo.",Hotel,,Breckenridge,CO,Bob Damron's Address Book,1976,,"(H-1965-1989),(*),(W-1972-1989),(YC)",,,,Google Verified Location,,39.4816537,-106.0383518
d-1978-00842,Bunk House,"(Ski resort - guest house) 303-453-6475 Box 6, Breckenridge, Colo.",Hotel,,Breckenridge,CO,Bob Damron's Address Book,1978,,"(H-1965-1989),(W-1972-1989),(YC)",,,,Verified Location,,39.52572,-106.046361
d-1977-00798,Bunk House,"(Ski resort - guest house) Telephone (303) 453-6475; Box 6, Breckenridge, Colorado",Hotel,,Breckenridge,CO,Bob Damron's Address Book,1977,,"(H-1965-1989),(W-1972-1989),(YC)",,,,Google Verified Location,,39.4816537,-106.0383518
d-1979-00878,Bunk House,(Ski resort - guest house) (303) 453-6475 ,Hotel,,Breckenridge,CO,Bob Damron's Address Book,1979,,"(H-1965-1989),(*),(W-1972-1989),(YC)",,,,Google Verified Location,,39.4816537,-106.0383518
d-1977-00799,Bunk House,"(Ski resort - guest house) Telephone (303) 453-6475; Box 6, Breckenridge, Colorado",Hotel,,Breckenridge,CO,Bob Damron's Address Book,1977,,"(H-1965-1989),(W-1972-1989),(YC)",,,,Verified Location,,39.52572,-106.046361
d-1978-00843,Bunk House ,"(Ski resort - guest house) 303-453-6475 Box 6, Breckenridge, Colo.",Hotel,,Breckenridge,CO,Bob Damron's Address Book,1978,,"(H-1965-1989),(W-1972-1989),(YC)",,,,Google Verified Location,,39.4816537,-106.0383518
d-1972-00443,Capitol Lounge,,Bars/Clubs,1518 Broadway,Denver,CO,Bob Damron's Address Book,1972,,(RT),,,,Google Verified Location,,39.7405562,-104.9871217
d-1974-00605,Catacombs,(downstairs) Boulderado Hotel,"Bars/Clubs,Hotel",,Boulder,CO,Bob Damron's Address Book,1974,,"(M-1965-1989),(YC)",,,,Google Verified Location,,40.0149856,-105.2705456
d-1975-00662,Catacombs,(downstairs),Bars/Clubs,2115 13th ,Boulder,CO,Bob Damron's Address Book,1975,,"(M-1965-1989),(YC)",,,,Google Verified Location,,40.0194026,-105.2794143
d-1973-00542,Catacombs,(downstairs) Boulderado Hotel,"Bars/Clubs,Hotel",2115 13th,Boulder,CO,Bob Damron's Address Book,1973,,"(YC),(M-1965-1989)",,,,Google Verified Location,,40.0194026,-105.2794143
d-1976-00694,Catacombs,(late - downstairs - Boulderado Hotel),"Restaurant,Hotel",2115 13th St.,Boulder,CO,Bob Damron's Address Book,1976,,"(M-1965-1989),(R-1965-1989),(HIP),(YC)",,,,Google Verified Location,,40.0194026,-105.2794143
d-1974-00606,Catacombs,(downstairs) Boulderado Hotel,"Bars/Clubs,Hotel",,Boulder,CO,Bob Damron's Address Book,1974,,"(M-1965-1989),(YC)",,,,Verified Location,,40.019416,-105.279446
d-1977-00800,Catacombs ,(Late downstairs - Boulderado Hotel) ,"Restaurant,Hotel",2115 13th St.,Boulder,CO,Bob Damron's Address Book,1977,,"(M-1965-1989),(HIP),(YC),(R-1965-1989)",,,,Google Verified Location,,40.0194026,-105.2794143
d-1974-00607,Cathloic Life Church,St. Augustine's Church & Social Center,Church,2257 W. 32nd St.,Denver,CO,Bob Damron's Address Book,1974,,,,,,Google Verified Location,,39.7622381,-105.0142159
d-1975-00663,Catholic Life Church,St. Augustine's Church & Social Center,Church,2257 W. 32nd St.,Denver,CO,Bob Damron's Address Book,1975,,,,,,Google Verified Location,,39.7622381,-105.0142159
d-1972-00444,Catholic Life Church,St. Augustines Chapel,Church,2257 W. 32nd Ave.,Denver,CO,Bob Damron's Address Book,1972,,,,,,Google Verified Location,,39.7622381,-105.0142159
d-1973-00543,Catholic Life Church,St. Augustines Chapel,Church,2257 W. 32nd St.,Denver,CO,Bob Damron's Address Book,1973,,,,,,Google Verified Location,,39.7622381,-105.0142159
d-1979-00879,Cellar Baths,(Below Hide & Seek - looks promising),Baths,512 W. Colorado,Colorado Springs,CO,Bob Damron's Address Book,1979,,,,,,Google Verified Location,,38.8328865,-104.8349175
d-1975-00664,Central Park West,,Bars/Clubs,551 E. Colfax,Denver,CO,Bob Damron's Address Book,1975,,(*),,,,Google Verified Location,,39.7402208,-104.980362
d-1976-00695,Central Park West,,Bars/Clubs,551 E. Colfax,Denver,CO,Bob Damron's Address Book,1976,,(S-1965-2002),,,,Google Verified Location,,39.7402208,-104.980362
d-1974-00608,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1974,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1975-00665,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1975,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1972-00445,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1972,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1972-00446,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1972,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1974-00609,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1974,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1978-00844,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1978,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1973-00544,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1973,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1978-00845,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1978,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1973-00545,Cheeseman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1973,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1975-00666,Cheeseman Park ,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1975,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1979-00880,Cheesman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1979,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1976-00696,Cheesman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1976,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1976-00697,Cheesman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1976,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1979-00881,Cheesman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1979,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1973-00546,Cherry Creek Tavern,(some G),"Restaurant,Bars/Clubs",1301 Lawrence,Denver,CO,Bob Damron's Address Book,1973,,"(G),(R-1965-1989),(D)",,,,Google Verified Location,,39.7452738,-105.0007103
d-1972-00447,Cherry Creek Tavern,(some G),Bars/Clubs,1301 Lawrence,Denver,CO,Bob Damron's Address Book,1972,,"(G),(D)",,,,Google Verified Location,,39.7452738,-105.0007103
d-1977-00801,Chessman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1977,,Cruisy Area,,,,Verified Location,,39.733468,-104.964417
d-1977-00802,Chessman Park,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1977,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1974-00610,Church of the Holy Sepulchre,,Church,1425 Welton St.,Denver,CO,Bob Damron's Address Book,1974,,,,,,Google Verified Location,,39.7428911,-104.9934284
d-1975-00667,Church of the Holy Sepulchre,,Church,1425 Welton St.,Denver,CO,Bob Damron's Address Book,1975,,,,,,Google Verified Location,,39.7428911,-104.9934284
d-1973-00547,City Park,,Cruising Areas,E. end off Colorado,Denver,CO,Bob Damron's Address Book,1973,,Cruisy Area,,,,Verified Location,,39.747635,-104.940835
d-1972-00448,City Park,East end off Colorado,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1972,,Cruisy Area,,,,Verified Location,,39.747635,-104.940835
d-1972-00449,City Park,East end off Colorado,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1972,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1978-00846,City Park,East end of Colorado,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1978,,Cruisy Area,,,,Verified Location,,39.747635,-104.940835
d-1978-00847,City Park,,Cruising Areas,,Pueblo,CO,Bob Damron's Address Book,1978,,Cruisy Area,,,,Google Verified Location,,38.2544472,-104.6091409
d-1974-00611,City Park,,Cruising Areas,E. end of Colorado,Denver,CO,Bob Damron's Address Book,1974,,Cruisy Area,,,,Verified Location,,39.747635,-104.940835
d-1978-00848,City Park,,Cruising Areas,,Pueblo,CO,Bob Damron's Address Book,1978,,Cruisy Area,,,,Verified Location,,38.262068,-104.655327
d-1979-00882,City Park,E. end of Colorado,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1979,,Cruisy Area,,,,Verified Location,,39.747635,-104.940835
d-1976-00698,City Park,,Cruising Areas,E. end off Colorado,Denver,CO,Bob Damron's Address Book,1976,,Cruisy Area,,,,Google Verified Location,,39.7671392,-104.716687
d-1976-00699,City Park,,Cruising Areas,E. end off Colorado,Denver,CO,Bob Damron's Address Book,1976,,Cruisy Area,,,,Verified Location,,39.747635,-104.940835
d-1973-00548,City Park ,,Cruising Areas,E. end off Colorado,Denver,CO,Bob Damron's Address Book,1973,,Cruisy Area,,,,Google Verified Location,,39.7671392,-104.716687
d-1979-00883,City Park ,E. end of Colorado,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1979,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1974-00612,City Park ,,Cruising Areas,E. end of Colorado,Denver,CO,Bob Damron's Address Book,1974,,Cruisy Area,,,,Google Verified Location,,39.7101087,-104.8689038
d-1978-00849,City Park ,East end of Colorado,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1978,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1977-00803,City Park - East end of Colorado,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1977,,Cruisy Area,,,,Verified Location,,39.747635,-104.940835
d-1977-00804,City Park - East end of Colorado,,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1977,,Cruisy Area,,,,Google Verified Location,,39.7392358,-104.990251
d-1978-00850,Climax International Pub,,Bars/Clubs,17th & Market,Denver,CO,Bob Damron's Address Book,1978,,,,,,Verified Location,,39.7511418,-104.9969334
d-1979-00884,Climax International Pub,(Opens 6 a.m.),Bars/Clubs,1339 17th at Market,Denver,CO,Bob Damron's Address Book,1979,,(RT),,,,Google Verified Location,,39.7511418,-104.9969334
d-1973-00549,Club Baths of Denver,,Baths,1359 Court Pl.,Denver,CO,Bob Damron's Address Book,1973,,,,,,Google Verified Location,,39.7404382,-104.9918709
d-1975-00668,Club Baths of Denver,,Baths,1359 Court Pl.,Denver,CO,Bob Damron's Address Book,1975,,,,,,Google Verified Location,,39.7404382,-104.9918709
d-1972-00450,Club Baths of Denver,,Baths,1359 Court Pl.,Denver,CO,Bob Damron's Address Book,1972,,,,,,Google Verified Location,,39.7404382,-104.9918709
d-1977-00805,Club Baths of Denver,,Baths,1359 Court Place,Denver,CO,Bob Damron's Address Book,1977,,,,,,Google Verified Location,,39.7404382,-104.9918709
d-1976-00700,Club Baths of Denver,,Baths,1359 Court Pl.,Denver,CO,Bob Damron's Address Book,1976,,,,,,Google Verified Location,,39.7404382,-104.9918709
d-1978-00851,Club Baths of Denver,,Baths,1359 Court Pl.,Denver,CO,Bob Damron's Address Book,1978,,,,,,Google Verified Location,,39.7404382,-104.9918709
d-1974-00613,Club Baths of Denver ,,Baths,1359 Court Pl.,Denver,CO,Bob Damron's Address Book,1974,,,,,,Google Verified Location,,39.7404382,-104.9918709
d-1975-00669,Club Steam Baths,,Baths,2935 Zuni St.,Denver,CO,Bob Damron's Address Book,1975,,,,,,Google Verified Location,,39.7592192,-105.0160648
d-1976-00701,Club Steam Baths,,Baths,2935 Zuni St.,Denver,CO,Bob Damron's Address Book,1976,,(*),,,,Google Verified Location,,39.7592192,-105.0160648
d-1974-00614,Club Steam Baths,,Baths,2935 Zuni St.,Denver,CO,Bob Damron's Address Book,1974,,(*),,,,Google Verified Location,,39.7592192,-105.0160648
d-1972-00451,Club Steam Baths,,Baths,2935 Zuni St.,Denver,CO,Bob Damron's Address Book,1972,,(*),,,,Google Verified Location,,39.7592192,-105.0160648
d-1973-00550,Club Steam Baths,,Baths,2935 Zuni St.,Denver,CO,Bob Damron's Address Book,1973,,(*),,,,Google Verified Location,,39.7592192,-105.0160648
d-1977-00806,Club Steam Baths,,Baths,2935 Zuni St.,Denver,CO,Bob Damron's Address Book,1977,,(*),,,,Google Verified Location,,39.7592192,-105.0160648
d-1977-00807,Cock & Bottle,"(Disco) (Upstairs - above the ""Court Jester"")",Bars/Clubs,1617 Court Place,Denver,CO,Bob Damron's Address Book,1977,,"(D),(*)",,,,Google Verified Location,,39.742858,-104.9882761
d-1978-00852,Coffee King ,,Restaurant,3250 W. Colfax,Denver,CO,Bob Damron's Address Book,1978,,"(R-1965-1989),(AH)",,,,Google Verified Location,,39.7401667,-105.0292777
d-1977-00808,Cook's Baths,,Baths,900 S. Monaco,Denver,CO,Bob Damron's Address Book,1977,,(M-1965-1989),,,,Google Verified Location,,39.6998854,-104.9121482
d-1976-00702,Cooks Baths,(much action - reports look very promising),Baths,900 S. Monaco,Denver,CO,Bob Damron's Address Book,1976,,,,,,Google Verified Location,,39.6998854,-104.9121482
d-1972-00452,Court Jester,,Bars/Clubs,1617 Court Pl.,Denver,CO,Bob Damron's Address Book,1972,,"(YC),(*)",,,,Google Verified Location,,39.742858,-104.9882761
d-1977-00809,Court Jester,(Also C-AH),Bars/Clubs,1617 Court Place,Denver,CO,Bob Damron's Address Book,1977,,"(C-1965-1989),(AH),(*)",,,,Google Verified Location,,39.742858,-104.9882761
d-1973-00551,Court Jester,,Bars/Clubs,1617 Court Pl.,Denver,CO,Bob Damron's Address Book,1973,,"(YC),(*)",,,,Google Verified Location,,39.742858,-104.9882761
d-1979-00885,Court Jester,,Bars/Clubs,1617 Court Pl.,Denver,CO,Bob Damron's Address Book,1979,,(*),,,,Google Verified Location,,39.742858,-104.9882761
d-1974-00615,Court Jester,(also C after hours),Restaurant,1617 Court Pl.,Denver,CO,Bob Damron's Address Book,1974,,"(YC),(*),(C-1965-1989)",,,,Google Verified Location,,39.742858,-104.9882761
d-1975-00670,Court Jester,(also C after hours),Restaurant,1617 Court Place,Denver,CO,Bob Damron's Address Book,1975,,"(C-1965-1989),(*)",,,,Google Verified Location,,39.742858,-104.9882761
d-1976-00703,Court Jester,"[also C, AH]",Restaurant,1617 Court Pl.,Denver,CO,Bob Damron's Address Book,1976,,"(*),(C-1965-1989),(AH)",,,,Google Verified Location,,39.742858,-104.9882761
d-1979-00886,Cruise Model ,Escort Tel: (303) 777-8100,Business,,Denver,CO,Bob Damron's Address Book,1979,,,,,,Google Verified Location,,39.7392358,-104.990251
d-1977-00810,Den,"(""Looking up"" again with new ownership)",Restaurant,5110 W. Colfax,Denver,CO,Bob Damron's Address Book,1977,,"(W-1972-1989),(R-1965-1989),(PT)",,,,Google Verified Location,,39.7401799,-105.0524766
d-1978-00853,Den,,Restaurant,5110 W. Colfax,Denver,CO,Bob Damron's Address Book,1978,,"(W-1972-1989),(R-1965-1989),(PT)",,,,Google Verified Location,,39.7401799,-105.0524766
d-1979-00887,Den,"(Some W, OC)",Restaurant,5110 W. Colfax,Denver,CO,Bob Damron's Address Book,1979,,"(*),(R-1965-1989),(PT),(W-1972-1989),(OC)",,,,Google Verified Location,,39.7401799,-105.0524766
d-1974-00616,Denny's,(after hours),Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1974,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,38.849248,-104.860657
d-1975-00671,Denny's,,Restaurant,16th & Federal,Denver,CO,Bob Damron's Address Book,1975,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,39.742742,-105.025233
d-1978-00854,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1978,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,38.849248,-104.860657
d-1979-00888,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1979,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Google Verified Location,,38.8492482,-104.8606574
d-1978-00855,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1978,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Google Verified Location,,38.8492482,-104.8606574
d-1973-00552,Denny's,(after hours),Restaurant,16th & Federal,Denver,CO,Bob Damron's Address Book,1973,,"(M-1965-1989),(R-1965-1989),(C-1965-1989)",,,,Verified Location,,39.742742,-105.025233
d-1975-00672,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1975,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Google Verified Location,,38.8492482,-104.8606574
d-1974-00617,Denny's,(after hours),Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1974,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Google Verified Location,,38.8492482,-104.8606574
d-1976-00704,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1976,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,38.849248,-104.860657
d-1973-00553,Denny's,(after hours),Restaurant,Bijou at I-25,Colorado Springs,CO,Bob Damron's Address Book,1973,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Google Verified Location,,38.8452561,-104.8528108
d-1975-00673,Denny's,,Restaurant,16th & Federal,Denver,CO,Bob Damron's Address Book,1975,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,39.742742,-105.025233
d-1973-00554,Denny's,(after hours),Restaurant,Bijou at I-25,Colorado Springs,CO,Bob Damron's Address Book,1973,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,38.849248,-104.860657
d-1979-00889,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1979,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,38.849248,-104.860657
d-1977-00811,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1977,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,38.849248,-104.860657
d-1976-00705,Denny's,,Restaurant,16th & Federal ,Denver,CO,Bob Damron's Address Book,1976,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,39.742742,-105.025233
d-1975-00674,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1975,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,38.849248,-104.860657
d-1973-00555,Denny's,(after hours),Restaurant,16th & Federal,Denver,CO,Bob Damron's Address Book,1973,,"(M-1965-1989),(R-1965-1989),(C-1965-1989)",,,,Verified Location,,39.742742,-105.025233
d-1976-00706,Denny's,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1976,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Google Verified Location,,38.8492482,-104.8606574
d-1977-00812,Denny's,,Restaurant,16th & Federal ,Denver,CO,Bob Damron's Address Book,1977,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Verified Location,,39.742742,-105.025233
d-1977-00813,Denny's ,,Restaurant,I-25 at Bijou,Colorado Springs,CO,Bob Damron's Address Book,1977,,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)",,,,Google Verified Location,,38.8492482,-104.8606574
d-1976-00707,Depot Bar,,Bars/Clubs,110 W. Lincoln,Breckenridge,CO,Bob Damron's Address Book,1976,,"(M-1965-1989),(YC)",,,,Google Verified Location,,39.4823496,-106.0453276
d-1977-00814,Depot Bar,,Bars/Clubs,110 W. Lincoln,Breckenridge,CO,Bob Damron's Address Book,1977,,"(M-1965-1989),(HIP),(YC)",,,,Google Verified Location,,39.4823496,-106.0453276
d-1977-00815,Diamond Inn,(Some B) (Disco) (AH - Friday & Saturday),Bars/Clubs,1308 Pearl St.,Denver,CO,Bob Damron's Address Book,1977,,"(B-1970-1989),(YC),(*),(D),(PT),(AH)",,,,Google Verified Location,,39.7371081,-104.9796955
d-1976-00708,Door,,Bars/Clubs,1512 Broadway,Denver,CO,Bob Damron's Address Book,1976,,"(D),(RT),(*)",,,,Google Verified Location,,39.740535,-104.9871219
d-1979-00890,Door,"(Some RT, OC)",Bars/Clubs,1512 Broadway,Denver,CO,Bob Damron's Address Book,1979,,"(D),(PT),(RT),(OC),(*)",,,,Google Verified Location,,39.740535,-104.9871219
d-1977-00816,Door,(Some RT),Bars/Clubs,1512 Broadway,Denver,CO,Bob Damron's Address Book,1977,,"(D),(PT),(RT),(*)",,,,Google Verified Location,,39.740535,-104.9871219
d-1978-00856,Door,"(Some RT, B)",Bars/Clubs,1512 Broadway,Denver,CO,Bob Damron's Address Book,1978,,"(RT),(B-1970-1989),(*),(D),(PT)",,,,Google Verified Location,,39.740535,-104.9871219
d-1975-00675,Door ,,Bars/Clubs,1512 Broadway,Denver,CO,Bob Damron's Address Book,1975,,"(D),(*)",,,,Google Verified Location,,39.740535,-104.9871219
d-1973-00556,Drawn Shade Theatre,,Theatre,20th & Broadway,Denver,CO,Bob Damron's Address Book,1973,,,,,,Verified Location,,39.748927,-104.987384
d-1979-00891,Empire Baths,,Baths,6923 E. Colfax,Denver,CO,Bob Damron's Address Book,1979,,,,,,Google Verified Location,,39.7404134,-104.9074492
d-1978-00857,Empire Baths,,Baths,6923 E. Colfax,Denver,CO,Bob Damron's Address Book,1978,,,,,,Google Verified Location,,39.7404134,-104.9074492
d-1976-00709,Empire Steam Baths,,Baths,6923 E. Colfax,Denver,CO,Bob Damron's Address Book,1976,,(*),,,,Google Verified Location,,39.7404134,-104.9074492
d-1977-00817,Empire Steam Baths,,Baths,6923 E. Colfax,Denver,CO,Bob Damron's Address Book,1977,,(*),,,,Google Verified Location,,39.7404134,-104.9074492
d-1975-00676,Empire Steam Baths,,Baths,6923 E. Colfax,Denver,CO,Bob Damron's Address Book,1975,,(*),,,,Google Verified Location,,39.7404134,-104.9074492
d-1978-00858,Empress Theatre,(All male),Theatre,139 Broadway ,Denver,CO,Bob Damron's Address Book,1978,,,,,,Google Verified Location,,39.7190035,-104.9878105
d-1979-00892,Empress Theatre,(All male),Theatre,139 Broadway,Denver,CO,Bob Damron's Address Book,1979,,,,,,Google Verified Location,,39.7190035,-104.9878105
d-1978-00859,Exit,(Western night on Thurs.),Bars/Clubs,2028 Sheldon Ave.,Colorado Springs,CO,Bob Damron's Address Book,1978,,,,,,Google Verified Location,,38.8420807,-104.8579498
d-1979-00893,Exit ,(Western night on Thur.),Bars/Clubs,2028 Sheldon Ave.,Colorado Springs,CO,Bob Damron's Address Book,1979,,"(WE),(*)",,,,Google Verified Location,,38.8420807,-104.8579498
d-1974-00618,Exit 21,,Bars/Clubs,2028 Sheldon Ave.,Colorado Springs,CO,Bob Damron's Address Book,1974,,"(D),(*)",,,,Google Verified Location,,38.8420807,-104.8579498
d-1972-00453,Exit 21,,Bars/Clubs,2028 Sheldon Ave.,Colorado Springs,CO,Bob Damron's Address Book,1972,,"(YC),(*)",,,,Google Verified Location,,38.8420807,-104.8579498
d-1973-00557,Exit 21,,Bars/Clubs,2028 Sheldon Ave.,Colorado Springs,CO,Bob Damron's Address Book,1973,,"(YC),(*)",,,,Google Verified Location,,38.8420807,-104.8579498
d-1975-00677,Exit Lounge,,Bars/Clubs,2028 Sheldon Avenue,Colorado Springs,CO,Bob Damron's Address Book,1975,,(*),,,,Google Verified Location,,38.8420807,-104.8579498
d-1976-00710,Exit Lounge,,Bars/Clubs,2028 Sheldon Ave.,Colorado Springs,CO,Bob Damron's Address Book,1976,,(*),,,,Google Verified Location,,38.8420807,-104.8579498
d-1977-00818,Five-O-Seven Club,(Baths),Baths,507 Canyon Blvd.,Boulder,CO,Bob Damron's Address Book,1977,,(*),,,,Google Verified Location,,40.0153423,-105.2886551
d-1976-00711,Five-O-Seven Club,(Baths),Baths,507 Canyon Bl.,Boulder,CO,Bob Damron's Address Book,1976,,(*),,,,Google Verified Location,,40.0153423,-105.2886551
d-1978-00860,Fox Hole,"(Some W, SM) (Lunch) (Looks promising)",Bars/Clubs,"2936 Fox, off 20th St. Viaduct",Denver,CO,Bob Damron's Address Book,1978,,"(W-1972-1989),(SM)",,,,Google Verified Location,,39.752071,-104.991186
d-1979-00894,Fox Hole,(Lunch) (Patio - wild Sunday afternoons),Bars/Clubs,"2936 Fox, off 20th St. Viaduct",Denver,CO,Bob Damron's Address Book,1979,,"(W-1972-1989),(SM),(*)",,,,Google Verified Location,,39.752071,-104.991186
d-1978-00861,Galaxie Theatre & Book Store,,"Book Store,Theatre",633 E. Colfax,Denver,CO,Bob Damron's Address Book,1978,,,,,,Google Verified Location,,39.7402371,-104.9788853
d-1977-00819,Galaxie Theatre & Book Store,,"Book Store,Theatre",633 E. Colfax,Denver,CO,Bob Damron's Address Book,1977,,,,,,Google Verified Location,,39.7402371,-104.9788853
d-1979-00895,Galaxie Theatre & Book Store,,"Book Store,Theatre",633 E. Colfax,Denver,CO,Bob Damron's Address Book,1979,,(*),,,,Google Verified Location,,39.7402371,-104.9788853
d-1975-00678,Genovicci Pizzarea,Next door to the Brew,Restaurant,,Denver,CO,Bob Damron's Address Book,1975,,(R-1965-1989),,,,Location could not be verified. General city or location coordinates used.,,39.739236,-104.990251
d-1975-00679,Genovicci Pizzarea ,Next door to the Brew,Restaurant,,Denver,CO,Bob Damron's Address Book,1975,,(R-1965-1989),,,,Google Verified Location,,39.7392358,-104.990251
